id,business_name,city,state,phone_number,contractor_license_number,is_home_contractor,mailer_category,website_url,confidence_score,processing_status,last_processed
2438,A&A ELEVATED CONSTRUCTION LLC,MOUNT VERNON,WA,(360) 399-9571,ELEVAEC773LE,True,General Contractor,https://www.aandaelevatedconstru.com,0.87,completed,2025-08-01 20:56:01
3059,A1 ELECTRICAL SOLUTIONS LLC,SPANAWAY,WA,(253) 500-8542,A1ELEES763KB,True,Electrical,https://www.a1electricalsolution.com,0.87,completed,2025-08-01 20:59:09
701,360 GENERAL CONTRACTOR LLC,SEATTLE,WA,(206) 581-5637,360GEGC763MJ,True,General Contractor,https://www.360generalcontractor.com,0.87,completed,2025-08-01 20:47:17
3383,AAL Flooring,AUBURN,WA,(206) 423-1698,AALFLF*873QK,True,Flooring,https://www.aalflooring.com,0.87,completed,2025-08-01 21:00:47
1797,A BETTER ROOFING COMPANY INC,SEATTLE,WA,(206) 935-1575,BETTERC052DT,True,Roofing,https://www.abetterroofingcompan.com,0.87,completed,2025-08-01 20:52:48
893,4 GEN CONTRACTORS LLC,BELFAIR,WA,(360) 649-5386,4GENCGC761DH,True,General Contractor,https://www.4gencontractorsllc.com,0.87,completed,2025-08-01 20:48:15
3639,ABC CONSTRUCTION,LACEY,WA,(360) 888-5645,ABCCOC*861M5,True,General Contractor,https://www.abcconstruction.com,0.87,completed,2025-08-01 21:02:04
1779,A BETTER BUILD CONSTRUCTION,COLVILLE,WA,(916) 410-4075,BETTEBB801OA,True,General Contractor,https://www.abetterbuildconstruc.com,0.87,completed,2025-08-01 20:52:42
2809,A-1 CONSTRUCTION & REMODELING,SPOKANE,WA,(509) 869-3858,1CONSCR794JW,True,General Contractor,https://www.a-1constructionandre.com,0.87,completed,2025-08-01 20:57:53
2144,A PAINTING COMPANY LLC,SAMMAMISH,WA,(425) 392-8734,PAINTPC911DK,True,Painting,https://www.apaintingcompanyllc.com,0.87,completed,2025-08-01 20:54:32
1790,A BETTER HANDYMAN LLC,RIDGEFIELD,WA,(503) 706-4510,ABETTHL807RJ,True,Handyman,https://www.abetterhandymanllc.com,0.87,completed,2025-08-01 20:52:45
300,2 BROTHERS CONSTRUCTION LLC,BURLINGTON,WA,(775) 772-6056,2BROTBC830QO,True,General Contractor,https://www.2brothersconstructio.com,0.87,completed,2025-08-01 20:45:31
2579,A&J QUALITY CONSTRUCTION LLC,AUBURN,WA,(206) 631-9637,JQUALQC839MF,True,General Contractor,https://www.aandjqualityconstruc.com,0.87,completed,2025-08-01 20:56:44
718,360 PAINTING,CASTLE ROCK,WA,(360) 703-8836,360PAP*844PC,True,Painting,https://www.360painting.com,0.87,completed,2025-08-01 20:47:22
3193,AA PLUS ELECTRICAL SEVICES INC,FERNDALE,WA,(360) 510-3004,AAPLUPE860OS,True,Electrical,https://www.aapluselectricalsevi.com,0.87,completed,2025-08-01 20:59:50
311,2 COUNTRY'S CONSTRUCTION LLC,BEAVERTON,OR,(503) 521-6251,2COUNCC787C3,True,General Contractor,https://www.2country'sconstructi.com,0.87,completed,2025-08-01 20:45:33
3128,A2A CONSTRUCTION,PASCO,WA,(509) 851-3433,A2ACOC*844OF,True,General Contractor,https://www.a2aconstruction.com,0.87,completed,2025-08-01 20:59:30
733,360 PLUMBING AND SERVICE LLC,NORTH BEND,WA,(425) 864-4908,360PLPS787MH,True,Plumbing,https://www.360plumbingandservic.com,0.87,completed,2025-08-01 20:47:26
3593,ABB REMODELING LLC,RENTON,WA,(206) 859-9578,ABBRERL833KC,True,General Contractor,https://www.abbremodelingllc.com,0.87,completed,2025-08-01 21:01:50
1398,A & A PAINTING SERVICES LLC,PASCO,WA,(509) 851-8180,PAINT*P778LA,True,Painting,https://www.aandapaintingservice.com,0.87,completed,2025-08-01 20:50:47
2062,A LINE ABOVE PAINTING SERV LLC,BONNEY LAKE,WA,(253) 219-9647,LINEALA821NG,True,Painting,https://www.alineabovepaintingse.com,0.87,completed,2025-08-01 20:54:08
3563,ABA HVAC & HOME SOLUTIONS INC,Battle Ground,WA,(360) 946-2500,ABAHVHH801MM,True,HVAC,https://www.abahvacandhomesoluti.com,0.87,completed,2025-08-01 21:01:41
3014,A-Z HANDYMAN,EVERETT,WA,(425) 239-8597,ZHANDH*862NK,True,Handyman,https://www.a-zhandyman.com,0.87,completed,2025-08-01 20:58:55
754,365 FLOORING STORIES LLC,Hillsboro,OR,(971) 205-0530,365FLFS783M5,True,Flooring,https://www.365flooringstoriesll.com,0.87,completed,2025-08-01 20:47:32
3559,AB3 CONSTRUCTION LLC,SEATTLE,WA,(206) 462-8774,AB3COCL773CA,True,General Contractor,https://www.ab3constructionllc.com,0.87,completed,2025-08-01 21:01:40
330,2 J &J CONSTRUCTION CO LLC,SELAH,WA,(503) 969-7656,2JJCOCC781KP,True,General Contractor,https://www.2jandjconstructionco.com,0.87,completed,2025-08-01 20:45:37
1871,A D Northrup Construction LLC,Toppenish,WA,(509) 833-2452,DNORTNC833RD,True,General Contractor,https://www.adnorthrupconstructi.com,0.87,completed,2025-08-01 20:53:11
2000,A J A S CONSTRUCTION LLC,OLALLA,WA,(360) 286-0830,JSCONJS813CN,True,General Contractor,https://www.ajasconstructionllc.com,0.87,completed,2025-08-01 20:53:49
2825,A-1 Electrical Services LLC,SPANAWAY,WA,(253) 820-3487,A1ELEES910QS,True,Electrical,https://www.a-1electricalservice.com,0.87,completed,2025-08-01 20:57:58
2640,A&N PLUMBING & MORE LLC,EAST WENATCHEE,WA,(509) 679-6358,NPLUMPM850DR,True,Plumbing,https://www.aandnplumbingandmore.com,0.87,completed,2025-08-01 20:57:02
1986,A HELPING HANDYMAN,OAK HARBOR,WA,(360) 929-7026,HELPIH*938O4,True,Handyman,https://www.ahelpinghandyman.com,0.87,completed,2025-08-01 20:53:44
765,3A CONSTRUCTION LLC,WALLA WALLA,WA,(509) 540-2411,3ACONCL775QZ,True,General Contractor,https://www.3aconstructionllc.com,0.87,completed,2025-08-01 20:47:37
1895,A F C CONSTRUCTION SERVICES,VANCOUVER,WA,(360) 448-1856,FCCONFC831NZ,True,General Contractor,https://www.afcconstructionservi.com,0.87,completed,2025-08-01 20:53:17
3054,A1 CONSTRUCTION INC,LONGVIEW,WA,(360) 274-4125,A1CONCI779BC,True,General Contractor,https://www.a1constructioninc.com,0.87,completed,2025-08-01 20:59:07
913,4 Seasons Construction LLC,Spokane,WA,(509) 710-6021,4SEASSC9103S,True,General Contractor,https://www.4seasonsconstruction.com,0.87,completed,2025-08-01 20:48:21
1927,A G A PAINTING,AUBURN,WA,(253) 293-3675,GPAINGP828M5,True,Painting,https://www.agapainting.com,0.87,completed,2025-08-01 20:53:27
2655,A&R CONSTRUCTION LLC,RENTON,WA,(206) 707-2089,RCONSCL858KM,True,General Contractor,https://www.aandrconstructionllc.com,0.87,completed,2025-08-01 20:57:06
2687,A&S PACIFIC CONSTRUCTION LLC,SEATTLE,WA,(206) 739-9942,ASPACPC806PN,True,General Contractor,https://www.aandspacificconstruc.com,0.87,completed,2025-08-01 20:57:17
185,1859 PAINTING,PORTLAND,OR,(503) 367-2273,1859PP*865NL,True,Painting,https://www.1859painting.com,0.87,completed,2025-08-01 20:45:12
390,211 Construction LLC,STANWOOD,WA,(425) 789-7471,211COCL804LS,True,General Contractor,https://www.211constructionllc.com,0.87,completed,2025-08-01 20:45:46
1316,8 INCH NAILS CONSTRUCTION INC,PORTLAND,OR,(503) 453-0786,8INCHIN876N7,True,General Contractor,https://www.8inchnailsconstructi.com,0.87,completed,2025-08-01 20:50:23
420,24 HR CONTRACTORS LLC,SPOKANE,WA,(866) 244-7701,24HRCHC831RQ,True,General Contractor,https://www.24hrcontractorsllc.com,0.87,completed,2025-08-01 20:45:52
817,3J CONSTRUCTION LLC,BREMERTON,WA,(360) 970-8888,3JCONCL793KR,True,General Contractor,https://www.3jconstructionllc.com,0.87,completed,2025-08-01 20:47:52
424,24/7 CONSTRUCTION,ROY,WA,(253) 316-9151,247COC*763LK,True,General Contractor,https://www.24/7construction.com,0.87,completed,2025-08-01 20:45:52
2001,A J B CONTRACTORS INC,SNOHOMISH,WA,(206) 793-0147,AJBCOCI970LD,True,General Contractor,https://www.ajbcontractorsinc.com,0.87,completed,2025-08-01 20:53:49
2708,A&W ROOFING SOLUTIONS LLC,Bothell,WA,(206) 550-2915,WROOFRS818BN,True,Roofing,https://www.aandwroofingsolution.com,0.87,completed,2025-08-01 20:57:23
443,240 CONSTRUCTION LLC,SEATTLE,WA,(206) 561-8248,240COCL753MS,True,General Contractor,https://www.240constructionllc.com,0.87,completed,2025-08-01 20:45:59
2142,A PAINTING AND DECORATING,MOUNT VERNON,WA,(360) 445-3260,PAINTD*965DT,True,Painting,https://www.apaintinganddecorati.com,0.87,completed,2025-08-01 20:54:32
3126,A2 ROOFING & CONSTRUCTION,REDMOND,WA,(253) 254-1460,A2ROORC839QB,True,Roofing,https://www.a2roofingandconstruc.com,0.87,completed,2025-08-01 20:59:30
2733,A+ CONSTRUCTION & PAINTING,SEATTLE,WA,(206) 679-3633,CONSTCP844PQ,True,Painting,https://www.a+constructionandpai.com,0.87,completed,2025-08-01 20:57:31
2975,A-TACH CONSTRUCTION & ENG INC,LOOMIS,CA,(916) 259-1021,TACHCCE801PK,True,General Contractor,https://www.a-tachconstructionan.com,0.87,completed,2025-08-01 20:58:43
3529,AB CONSTRUCTION SERVICE,MILTON,WA,(253) 740-3840,ABCONCS892CD,True,General Contractor,https://www.abconstructionservic.com,0.87,completed,2025-08-01 21:01:31
3909,ABOVE & BEYOND FLOORING LLC,FIFE,WA,(253) 886-4517,ABOVEBF811OC,True,Flooring,https://www.aboveandbeyondfloori.com,0.87,completed,2025-08-01 21:03:24
3923,ABOVE & BEYOND REMODELING,SEATTLE,WA,(206) 935-5872,ABOVEBR025O9,True,General Contractor,https://www.aboveandbeyondremode.com,0.87,completed,2025-08-01 21:03:29
3948,ABOVE AVERAGE PLUMBING,SPOKANE,WA,(509) 499-3632,ABOVEAP873N8,True,Plumbing,https://www.aboveaverageplumbing.com,0.87,completed,2025-08-01 21:03:36
3964,Above Plumbing & Contrng LLC,BOTHELL,WA,(206) 786-3217,ABOVEPC776LH,True,Plumbing,https://www.aboveplumbingandcont.com,0.87,completed,2025-08-01 21:03:41
3963,ABOVE PAR PAINTING LLC,MARYSVILLE,WA,(425) 346-1295,ABOVEPP833NQ,True,Painting,https://www.aboveparpaintingllc.com,0.87,completed,2025-08-01 21:03:41
3991,ABRAHAM CONSTRUCTION,GREENACRES,WA,(509) 499-2792,ABRAHC*933NS,True,General Contractor,https://www.abrahamconstruction.com,0.87,completed,2025-08-01 21:03:48
3999,ABRAHAM'S PLUMBING SERV INC,OLYMPIA,WA,(503) 875-5013,ABRAHPS825B3,True,Plumbing,https://www.abraham'splumbingser.com,0.87,completed,2025-08-01 21:03:51
4051,Absolute Construction,TOPPENISH,WA,(509) 759-4618,ABSOLC*831DC,True,General Contractor,https://www.absoluteconstruction.com,0.87,completed,2025-08-01 21:04:06
4053,ABSOLUTE CONSTRUCTION,Tacoma,WA,(253) 576-2488,ABSOLC*865OQ,True,General Contractor,https://www.absoluteconstruction.com,0.87,completed,2025-08-01 21:04:08
4070,Absolute Electrical H & A,SELAH,WA,(509) 594-7362,ABSOUEH815DU,True,Electrical,https://www.absoluteelectricalha.com,0.87,completed,2025-08-01 21:04:12
4211,AC CONSTRUCTION LLC,LONGVIEW,WA,(360) 431-8190,ACCONCL856PM,True,General Contractor,https://www.acconstructionllc.com,0.87,completed,2025-08-01 21:04:55
4246,AC/BC PRO PAINTING,CHEHALIS,WA,(360) 219-6278,ACBCPPP852NS,True,Painting,https://www.ac/bcpropainting.com,0.87,completed,2025-08-01 21:05:05
4260,ACADEMY ROOFING,WOODINVILLE,WA,(206) 669-5413,ACADER*833Q9,True,Roofing,https://www.academyroofing.com,0.87,completed,2025-08-01 21:05:10
4472,ACCURATE PAINTING & MAINT,RENTON,WA,(425) 277-5044,ACCURPM044DE,True,Painting,https://www.accuratepaintingandm.com,0.87,completed,2025-08-01 21:06:15
4496,ACCUWALL CONSTRUCTION LLC,KENNEWICK,WA,(509) 460-8274,ACCUWCL805B2,True,General Contractor,https://www.accuwallconstruction.com,0.87,completed,2025-08-01 21:06:21
4549,Ace Electrical Services LLC,Melbourne,FL,(321) 473-0435,ACEELES815C7,True,Electrical,https://www.aceelectricalservice.com,0.87,completed,2025-08-01 21:06:37
4563,ACE HANDYMAN SERVICES SOUTH SO,OLYMPIA,WA,(360) 539-4800,ACEHAHS808R9,True,Handyman,https://www.acehandymanservicess.com,0.87,completed,2025-08-01 21:06:42
4664,ACH CONSTRUCTION LLC,EVERETT,WA,(425) 232-6707,ACHCOCL793C5,True,General Contractor,https://www.achconstructionllc.com,0.87,completed,2025-08-01 21:07:12
4710,ACL Painting LLC,YAKIMA,WA,(509) 643-9006,ACLPAPL785OR,True,Painting,https://www.aclpaintingllc.com,0.87,completed,2025-08-01 21:07:26
4715,ACM CONSTRUCTION,WOODINVILLE,WA,(425) 221-5392,ACMCOC*871QF,True,General Contractor,https://www.acmconstruction.com,0.87,completed,2025-08-01 21:07:27
4755,ACN REMODELING,Bothell,WA,(425) 681-5018,ACNRER*870NW,True,General Contractor,https://www.acnremodeling.com,0.87,completed,2025-08-01 21:07:39
4774,ACORN PAINTING COMPANY,SEATTLE,WA,(360) 399-8484,ACORNPC845M7,True,Painting,https://www.acornpaintingcompany.com,0.87,completed,2025-08-01 21:07:45
4817,ACR CONSTRUCTION LLC,MONROE,WA,(425) 346-6264,ACRCOCL793N6,True,General Contractor,https://www.acrconstructionllc.com,0.87,completed,2025-08-01 21:07:59
4920,ACTION PLUMBING & HEATING INC,DRYDEN,WA,(509) 548-4458,ACTIOPH014RW,True,Plumbing,https://www.actionplumbingandhea.com,0.87,completed,2025-08-01 21:08:29
4929,ACTION ROOFING SERVICES INC,ANCHORAGE,AK,(907) 382-6756,ACTIORS799NC,True,Roofing,https://www.actionroofingservice.com,0.87,completed,2025-08-01 21:08:32
5025,ADA ROOFING CORPORATION,SALEM,OR,(503) 689-1796,ADARORC838RG,True,Roofing,https://www.adaroofingcorporatio.com,0.87,completed,2025-08-01 21:09:01
5038,ADAM BREEDLOVE CONSTRUCTION,LANGLEY,WA,(360) 969-0342,ADAMBBC774BJ,True,General Contractor,https://www.adambreedloveconstru.com,0.87,completed,2025-08-01 21:09:06
5040,ADAM BROOMFIELD CONSTRUCTION,OLYMPIA,WA,(360) 556-5633,ADAMBBC927J4,True,General Contractor,https://www.adambroomfieldconstr.com,0.87,completed,2025-08-01 21:09:06
5042,ADAM FLOORING & CONST LLC,SPANAWAY,WA,(443) 854-9872,ADAMFFC784L1,True,Flooring,https://www.adamflooringandconst.com,0.87,completed,2025-08-01 21:09:07
5098,ADAMS CONSTRUCTION LLC,REDMOND,WA,(425) 894-3529,ADAMSCL865K3,True,General Contractor,https://www.adamsconstructionllc.com,0.87,completed,2025-08-01 21:09:24
5104,ADAMS CUSTOM PAINTING INC,SPOKANE,WA,(509) 991-9865,ADAMSCP874O3,True,Painting,https://www.adamscustompaintingi.com,0.87,completed,2025-08-01 21:09:25
5206,ADEPT PDX CONSTRUCTION INC,BEAVERTON,OR,(971) 228-9797,ADEPTPC826OS,True,General Contractor,https://www.adeptpdxconstruction.com,0.87,completed,2025-08-01 21:09:55
5224,ADIEL PAINTING,SEATTLE,WA,(206) 739-2135,ADIELP*832J7,True,Painting,https://www.adielpainting.com,0.87,completed,2025-08-01 21:10:01
5228,ADIPOSE CONSTRUCTION LLC,MONROE,WA,(425) 319-3072,ADIPOCL833L6,True,General Contractor,https://www.adiposeconstructionl.com,0.87,completed,2025-08-01 21:10:03
5242,ADKINS ROOFING,BUCKLEY,WA,(253) 939-3345,ADKINR*841MJ,True,Roofing,https://www.adkinsroofing.com,0.87,completed,2025-08-01 21:10:07
5254,ADLEY CONSTRUCTION LLC,KENMORE,WA,(425) 248-3738,ADLEYCL782PE,True,General Contractor,https://www.adleyconstructionllc.com,0.87,completed,2025-08-01 21:10:11
5264,ADMIRAL CONSTRUCTION LLC,SEATTLE,WA,(509) 540-1356,ADMIRCL752D7,True,General Contractor,https://www.admiralconstructionl.com,0.87,completed,2025-08-01 21:10:14
5262,ADMIRABLE NW PAINTING LLC,LAKE STEVENS,WA,(425) 971-3464,ADMIRNP806RQ,True,Painting,https://www.admirablenwpaintingl.com,0.87,completed,2025-08-01 21:10:14
5308,ADRIAN CUSTOM CONSTRUCTION LLC,WOODINVILLE,WA,(425) 770-3831,ADRIACC812PM,True,General Contractor,https://www.adriancustomconstruc.com,0.87,completed,2025-08-01 21:10:27
2597,A&L GENERAL CONSTRUCTION LLC,DALLESPORT,WA,(541) 980-4800,ALGENGC775J5,True,General Contractor,https://www.aandlgeneralconstruc.com,0.86,completed,2025-08-01 20:56:50
3458,AARON OLSON CONSTRUCTION,HOODSPORT,WA,(503) 338-2067,AARONOC882PD,True,General Contractor,https://www.aaronolsonconstructi.com,0.86,completed,2025-08-01 21:01:10
2017,A J WEBB CONSTRUCTION CO,SEQUIM,WA,(360) 683-7121,AJWEBCC055BT,True,General Contractor,https://www.ajwebbconstructionco.com,0.86,completed,2025-08-01 20:53:55
3142,A2Z ROOFING LLC,EDMONDS,WA,(206) 510-9483,A2ZRORL835PQ,True,Roofing,https://www.a2zroofingllc.com,0.86,completed,2025-08-01 20:59:34
2493,A&D FLOORING SERVICES LLC,KENT,WA,(206) 578-9960,DFLOOFS753DF,True,Flooring,https://www.aanddflooringservice.com,0.86,completed,2025-08-01 20:56:18
560,3 CORNER CONSTRUCTION LLC,LAKEBAY,WA,(360) 298-8817,3CORNCC781OK,True,General Contractor,https://www.3cornerconstructionl.com,0.86,completed,2025-08-01 20:46:35
2010,A J FLOORING SERVICES,MARYSVILLE,WA,(425) 361-9726,JFLOOJF873L4,True,Flooring,https://www.ajflooringservices.com,0.86,completed,2025-08-01 20:53:52
758,365 REMODELING LLC,MARYSVILLE,WA,(206) 643-8062,365RERL769OF,True,General Contractor,https://www.365remodelingllc.com,0.86,completed,2025-08-01 20:47:34
760,365ROOFING,PUYALLUP,WA,(206) 460-3999,365RO**794LW,True,Roofing,https://www.365roofing.com,0.86,completed,2025-08-01 20:47:35
1995,A I CONSTRUCTION,LANGLEY,WA,(425) 583-0063,ICONSIC821KU,True,General Contractor,https://www.aiconstruction.com,0.86,completed,2025-08-01 20:53:47
455,24TH AVE CONSTRUCTION,LYNNWOOD,WA,(425) 478-2516,24THAAC840DS,True,General Contractor,https://www.24thaveconstruction.com,0.86,completed,2025-08-01 20:46:03
2402,A WHOLES CONSTRUCTION CO LLC,TACOMA,WA,(360) 390-8211,WHOLEWC755JN,True,General Contractor,https://www.awholesconstructionc.com,0.86,completed,2025-08-01 20:55:51
763,37 REMODELING LLC,LAKE TAPPS,WA,(206) 280-5744,37REMRL828B2,True,General Contractor,https://www.37remodelingllc.com,0.86,completed,2025-08-01 20:47:35
1162,509 CUSTOM PAINTING & DRYWALL,SPOKANE,WA,(509) 530-8749,509CUCP791KK,True,Painting,https://www.509custompaintingand.com,0.86,completed,2025-08-01 20:49:36
2731,A+ Concrete Construction LLC,YAKIMA,WA,(509) 367-0219,CONCRCC823QR,True,General Contractor,https://www.a+concreteconstructi.com,0.86,completed,2025-08-01 20:57:31
2486,A&D ELECTRICAL SERVICES LLC,TACOMA,WA,(253) 304-5869,ADELEES818D2,True,Electrical,https://www.aanddelectricalservi.com,0.86,completed,2025-08-01 20:56:15
3549,AB REMODELING,EDGEWOOD,WA,(206) 228-1147,ABREMR*837P7,True,General Contractor,https://www.abremodeling.com,0.86,completed,2025-08-01 21:01:37
551,3 BROTHERS' PAINTING SERVICE,MOSCOW,ID,(509) 432-3667,3BROTBP774MO,True,Painting,https://www.3brothers'paintingse.com,0.86,completed,2025-08-01 20:46:32
1570,A & L CONSTRUCTION,VANCOUVER,WA,(360) 553-2613,LCONSLC899CH,True,General Contractor,https://www.aandlconstruction.com,0.86,completed,2025-08-01 20:51:39
3548,AB QUETZALCOATL ROOFING,STANWOOD,WA,(425) 320-6694,ABQUEQR820QE,True,Roofing,https://www.abquetzalcoatlroofin.com,0.86,completed,2025-08-01 21:01:37
1160,509 CONSTRUCTION LLC,SPOKANE,WA,(509) 869-4372,509COCL815CH,True,General Contractor,https://www.509constructionllc.com,0.86,completed,2025-08-01 20:49:35
1971,A H WETTER CONSTRUCTION LLC,WOODINVILLE,WA,(425) 984-4150,HWETTWC832MP,True,General Contractor,https://www.ahwetterconstruction.com,0.86,completed,2025-08-01 20:53:39
1643,A & R REMODELING INC,SPOKANE,WA,(509) 326-8219,ARREMRI947D2,True,General Contractor,https://www.aandrremodelinginc.com,0.86,completed,2025-08-01 20:52:01
3859,ABMC CONSTRUCTION LLC,BOTHELL,WA,(425) 691-6566,ABMCCCL801J7,True,General Contractor,https://www.abmcconstructionllc.com,0.86,completed,2025-08-01 21:03:10
655,3-G'S CONSTRUCTION,VANCOUVER,WA,(360) 521-7693,3GSCOC*979OJ,True,General Contractor,https://www.3-g'sconstruction.com,0.86,completed,2025-08-01 20:47:04
3712,ABD CONSTRUCTION INC,UNIVERSITY PLACE,WA,(253) 405-6827,ABDCOCI944DA,True,General Contractor,https://www.abdconstructioninc.com,0.86,completed,2025-08-01 21:02:27
1413,A & AN FLOORING LLC,AUBURN,WA,(425) 772-0614,AANFLFL791DS,True,Flooring,https://www.aandanflooringllc.com,0.86,completed,2025-08-01 20:50:52
2444,A&A PAINTING CO LLC,SHORELINE,WA,(206) 294-8667,PAINTPC810D2,True,Painting,https://www.aandapaintingcollc.com,0.86,completed,2025-08-01 20:56:03
3451,Aaron Jones Construction LLC,WENATCHEE,WA,(509) 264-8004,AARONJC902KC,True,General Contractor,https://www.aaronjonesconstructi.com,0.86,completed,2025-08-01 21:01:08
3379,AAK ROOFING LLC,VANCOUVER,WA,(360) 521-4812,AAKRORL839J4,True,Roofing,https://www.aakroofingllc.com,0.86,completed,2025-08-01 21:00:47
3378,"AAK CONSTRUCTION, LLC",BELLEVUE,WA,(425) 269-0269,AAKCOCL800OZ,True,General Contractor,"https://www.aakconstruction,llc.com",0.86,completed,2025-08-01 21:00:45
3613,ABBEY'S PRO CONSTRUCTION LLC,GREENACRES,WA,(509) 850-0678,ABBEYPC824NP,True,General Contractor,https://www.abbey'sproconstructi.com,0.86,completed,2025-08-01 21:01:56
721,360 PAINTING OF BELLEVUE,BELLEVUE,WA,(425) 300-0772,360PAPB791DN,True,Painting,https://www.360paintingofbellevu.com,0.86,completed,2025-08-01 20:47:23
3716,ABDIS CONSTRUCTION LLC,SEATTLE,WA,(385) 231-6041,ABDISCL826D8,True,General Contractor,https://www.abdisconstructionllc.com,0.86,completed,2025-08-01 21:02:27
989,47 NORTH CONSTRUCTION,POST FALLS,ID,(208) 620-1315,47NORNC761NM,True,General Contractor,https://www.47northconstruction.com,0.86,completed,2025-08-01 20:48:43
2810,A-1 CONSTRUCTION & REMODELING,SPOKANE,WA,(509) 869-3858,1CONSCR818RJ,True,General Contractor,https://www.a-1constructionandre.com,0.86,completed,2025-08-01 20:57:53
1259,7 C'S CONSTRUCTION INC,DEER PARK,WA,(509) 276-8628,SEVENCC142MA,True,General Contractor,https://www.7c'sconstructioninc.com,0.86,completed,2025-08-01 20:50:05
2125,A P CONSTRUCTION,PESHASTIN,WA,(509) 679-9664,PCONSC*944MJ,True,General Contractor,https://www.apconstruction.com,0.86,completed,2025-08-01 20:54:26
552,3 BROTHERS' PAINTING SERVICE,MOSCOW,ID,(509) 432-3667,3BROTPS003OA,True,Painting,https://www.3brothers'paintingse.com,0.86,completed,2025-08-01 20:46:32
478,2B PAINTING,SEATTLE,WA,(253) 478-0288,2BPAIP*785JG,True,Painting,https://www.2bpainting.com,0.86,completed,2025-08-01 20:46:09
3219,AAA 1 CONSTRUCTION LLC,TACOMA,WA,(206) 465-3437,AAA1C1C8086A,True,General Contractor,https://www.aaa1constructionllc.com,0.86,completed,2025-08-01 20:59:57
1031,4K HANDYMAN LLC,SPOKANE,WA,(509) 981-3676,4KHANHL801DD,True,Handyman,https://www.4khandymanllc.com,0.86,completed,2025-08-01 20:48:57
2715,A&Z INVST AND REMODELING  LLC,KENNEWICK,WA,(509) 378-7159,ZINVSIR790OS,True,General Contractor,https://www.aandzinvstandremodel.com,0.86,completed,2025-08-01 20:57:25
1276,7 PILLARS CONSTRUCTION,VANCOUVER,WA,(360) 513-7719,7PILLC*755C4,True,General Contractor,https://www.7pillarsconstruction.com,0.86,completed,2025-08-01 20:50:11
3723,ABE'S PLUMBING LLC,MONTESANO,WA,(360) 249-8125,ABESPPL930PH,True,Plumbing,https://www.abe'splumbingllc.com,0.86,completed,2025-08-01 21:02:30
3532,AB CUSTOM ROOFING LLC,FREELAND,WA,(360) 640-4647,ABCUSCR769LG,True,Roofing,https://www.abcustomroofingllc.com,0.86,completed,2025-08-01 21:01:32
643,3-COMPASS CONSTRUCTION LLC,EDMONDS,WA,(206) 717-4425,3COMPCL810M2,True,General Contractor,https://www.3-compassconstructio.com,0.86,completed,2025-08-01 20:46:59
1851,A CUT ABOVE CONSTRUCTION LLC,TACOMA,WA,(253) 241-0628,CUTABCA912QL,True,General Contractor,https://www.acutaboveconstructio.com,0.86,completed,2025-08-01 20:53:05
3141,A2Z PAINTING AND CONST LLC,TACOMA,WA,(253) 263-0669,A2ZPAPC753KZ,True,Painting,https://www.a2zpaintingandconstl.com,0.86,completed,2025-08-01 20:59:34
3360,AAC CONSTRUCTION INC,TULARE,CA,(559) 358-1151,AACCOCI827BC,True,General Contractor,https://www.aacconstructioninc.com,0.86,completed,2025-08-01 21:00:41
1617,A & P Construction-Rmdlng LLC,GRESHAM,OR,(503) 209-0569,PCONSPC810NR,True,General Contractor,https://www.aandpconstruction-rm.com,0.86,completed,2025-08-01 20:51:54
3572,ABAR PAINTING & REMODELING,KENMORE,WA,(206) 412-4911,ABARPR*044OW,True,Painting,https://www.abarpaintingandremod.com,0.86,completed,2025-08-01 21:01:44
2347,A TO Z PLUMBING LLC,Bremerton,WA,(360) 979-8055,ZPLUMZP788NR,True,Plumbing,https://www.atozplumbingllc.com,0.86,completed,2025-08-01 20:55:34
2824,A-1 Electrical Services,SEATTLE,WA,(253) 677-8097,1ELECES916NC,True,Electrical,https://www.a-1electricalservice.com,0.86,completed,2025-08-01 20:57:58
636,3 W CONSTRUCTION LLC,ELLENSBURG,WA,(509) 962-3691,3WCONWC928MG,True,General Contractor,https://www.3wconstructionllc.com,0.86,completed,2025-08-01 20:46:57
2377,A V G PAINTING,AUBURN,WA,(206) 960-9677,VGPAIVG778CF,True,Painting,https://www.avgpainting.com,0.86,completed,2025-08-01 20:55:43
3149,AA & I Flooring LLC,MARYSVILLE,WA,(425) 350-2263,AAIFLIF866MZ,True,Flooring,https://www.aaandiflooringllc.com,0.86,completed,2025-08-01 20:59:36
2378,A V O CONSTRUCTION,ALGONA,WA,(253) 266-8694,VOCONVO844R7,True,General Contractor,https://www.avoconstruction.com,0.86,completed,2025-08-01 20:55:43
3358,AAB FLOORING LLC,PROSSER,WA,(509) 781-0415,AABFLFL833JP,True,Flooring,https://www.aabflooringllc.com,0.86,completed,2025-08-01 21:00:39
3351,AAA-1 CONSTRUCTION,NINE MILE FALLS,WA,(707) 328-7027,AAA1CC*774M8,True,General Contractor,https://www.aaa-1construction.com,0.86,completed,2025-08-01 21:00:38
1866,A D CONSTRUCTION,AUBURN,WA,(253) 733-9301,ADCONC*803PF,True,General Contractor,https://www.adconstruction.com,0.86,completed,2025-08-01 20:53:09
