id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at
86,10X20 PERFORMANCE FBRCTN LLC,10X20PF785PO,CC,CONSTRUCTION CONTRACTOR,502 E VINEYARD DR,Suite A,PASCO,WA,99301,(509) 619-2024,2022-10-20,2027-03-03,L,Limited Liability Company,CG,METAL FABRICATION,,,604699221,"BREIER, JORDAN MICHAEL",A,ACTIVE,,,Metal Fabrication,False,,,"10X20 Performance Fabrication, LLC specializes in metal fabrication services, particularly in the motorsport sector.",,,,"Metal Fabrication, Motorsport Fabrication","Metal Fabrication, Motorsport Fabrication",,,,,,,,,,0.90,,,completed,2025-07-23 03:19:47,False,,approved_download,,
96,112TH LLC,112THL*839R1,CC,CONSTRUCTION CONTRACTOR,PO BOX 232,,NORTH LAKEWOOD,WA,98259,(360) 652-7745,2017-12-21,2019-12-21,L,Limited Liability Company,01,GENERAL,,,604138529,"SHAFFER, DONALD JAMES",E,EXPIRED,,True,Kitchen & Bath,False,https://www.masterbrandcabinets.com/dealers/wa/lakewood/16694/,,"112TH LLC is a construction contractor based in North Lakewood, WA, specializing in kitchen and bath cabinetry solutions.",,,,"Cabinet design, Cabinet installation, Kitchen remodeling, Bathroom remodeling","Kitchen & Bath, Cabinetry",,,,,,,,,,0.90,,,completed,2025-07-23 03:20:16,False,,approved_download,,
106,12 FRAMERS LLC,12FRAFL796PN,CC,CONSTRUCTION CONTRACTOR,3001 S 288TH ST TRLR 74,,FEDERAL WAY,WA,98003,(253) 285-8730,2021-10-15,2025-10-16,L,Limited Liability Company,01,GENERAL,,,604596411,"ARGUETA MOREIRA, OLVIN N",S,SUSPENDED,2024-04-24,True,Framing,False,https://www.thebluebook.com/iProView/1576322/puget-sound-framing-llc/subcontractors/,,12 FRAMERS LLC specializes in wood framing installation for both commercial and residential projects.,,,,"Wood Framing Installation, Light Gauge Framing Systems, Rough Carpentry, Tenant Improvements, Remodels, New Construction","Framing, Wood Framing",,,,,,,,,,0.90,,,completed,2025-07-23 03:20:40,False,,approved_download,,
107,12 GENERAL CONSTRUCTION LLC,12GENGC815JA,CC,CONSTRUCTION CONTRACTOR,124 192ND ST CT E,,Spanaway,WA,98387,(253) 391-1178,2019-04-01,2025-06-02,L,Limited Liability Company,01,GENERAL,,,604417399,"Yu, Chunae",E,EXPIRED,2025-03-27,True,Roofing,False,https://www.12generalconstructionllc.com/,,"12 General Construction, LLC is a leading construction company in Tacoma, Washington, specializing in painting, siding, remodel, roofing, fence, and deck services.",,,,"Painting, Siding, Roofing, Fence, Deck","Roofing, Roofing Services",,,,,,,,,,0.90,,,completed,2025-07-23 03:20:48,False,,approved_download,,
108,12 GENERAL HANDYMAN,12GENGH844L4,CC,CONSTRUCTION CONTRACTOR,7816 OAKRIDGE DR SW,,LAKEWOOD,WA,98498,(253) 391-9545,2016-06-24,2020-09-26,I,Individual,01,GENERAL,,,603592674,"Yu, Kevin Chun",R,RE-LICENSED,2019-03-09,,Handyman,False,,,"12 GENERAL HANDYMAN offers a variety of handyman services in Lakewood, WA.",,,,"General Repairs, Home Maintenance, Minor Electrical Work, Minor Plumbing Work","Handyman, General Repair Services",,,,,,,,,,0.90,,,completed,2025-07-23 03:20:50,False,,approved_download,,
113,12 TILE,12TILT*852LA,CC,CONSTRUCTION CONTRACTOR,12907 E gibson rd,F101,Everett,WA,98204,(206) 422-1359,2015-06-01,2027-04-18,I,Individual,RE,"Tile, Ceramic, Mosaic, Natural and MFG Stone",,,602703282,"FARNSWORTH, ERICK ALAN",A,ACTIVE,,True,Flooring,False,,,"12 TILE is a flooring contractor specializing in tile installation services in Everett, WA.",,,,"Tile Installation, Tile Repair, Flooring Consultation","Flooring, Tile Installation",,,,,,,,,,0.90,,,completed,2025-07-23 03:20:58,False,,approved_download,,
65,10 STAR CONSTRUCTION LLC,10STASC845MA,CC,CONSTRUCTION CONTRACTOR,18209 52ND AVE W #307,,LYNNWOOD,WA,98037,(425) 772-8264,2016-07-01,2022-09-10,L,Limited Liability Company,01,GENERAL,,,604012421,"MIRAMONTES - RAMIREZ, CRISTOBA",E,EXPIRED,2022-07-01,True,Handyman,False,https://10starconstruction.com/,,10 Star Construction is a construction service company focused on delivering high-quality projects with a customer-centric approach.,,,,"New Construction, Remodels, Water Damage Repairs, Restorations, Project Management","Handyman, General Repair and Remodeling",,,,,,,,,,0.90,,,completed,2025-07-23 04:53:53,False,,approved_download,,
128,12DECKS LLC,12DECL*781KK,CC,CONSTRUCTION CONTRACTOR,23301 53RD AVE W,,MOUNTLAKE TERRACE,WA,98043,(206) 487-6747,2022-05-12,2024-05-12,L,Limited Liability Company,01,GENERAL,,,604889153,"TAUBAYEV, MIRBEK",E,EXPIRED,2023-03-30,True,Decking,False,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD,,"12DECKS LLC specializes in expert deck and fencing installation in the Greater Seattle Area, providing custom solutions for homeowners.",,,,"Deck Installation, Fencing Installation, Custom Deck Design","Decking, Deck Installation",,,,,,,,,,0.90,,,completed,2025-07-23 04:54:33,False,,approved_download,,
125,123 IRRIGATION LLC,123IRIL772JG,CC,CONSTRUCTION CONTRACTOR,19204 3RD DR SE,,BOTHELL,WA,98012,(425) 548-0154,2023-04-07,2027-04-17,L,Limited Liability Company,BV,IRRIGATION/SPRINKLING SYSTEMS,,,605102304,"CLINE, KELLY W",A,ACTIVE,,True,Landscaping,False,https://www.redfin.com/WA/Leavenworth/123-Jaybird-Ln-98826/home/75144668,,"123 Irrigation LLC specializes in irrigation services, providing solutions for residential landscaping needs.",,,,"Irrigation installation, Irrigation repair, Landscape design","Landscaping, Irrigation Services",,,,,,,,,,0.90,,,completed,2025-07-23 04:54:39,False,,approved_download,,
130,12th Can Painting,12THCCP862LB,CC,CONSTRUCTION CONTRACTOR,29035 38th AVE S,,AUBURN,WA,98001,(253) 802-1969,2014-06-02,2020-06-14,I,Individual,CB,PAINTING/WALLCOVERING,,,602823012,"Kosonen, Drew Wilho",E,EXPIRED,,True,Painting,False,https://www.auburnwa.gov/city_hall/parks_arts_recreation/arts_and_entertainment/postmark_center_for_the_arts/postmark_center_events,,"12th Can Painting is a contractor business specializing in painting services in Auburn, WA.",,,,"Interior Painting, Exterior Painting, Cabinet Painting, Residential Painting","Painting, Residential Painting",,,,,,,,,,0.90,,,completed,2025-07-23 04:54:42,False,,approved_download,,
136,12TH MAN TILING,12THMMT833JF,CC,CONSTRUCTION CONTRACTOR,Po Box 293,,RAINIER,WA,98576,(360) 481-0247,2017-04-06,2025-04-18,I,Individual,01,GENERAL,,,602867631,"Adams, Adam P",E,EXPIRED,,,Flooring,False,https://www.monaco-seattle.com/,,12TH MAN TILING specializes in tiling services for various applications.,,,,"Tile installation, Tile repair, Grout cleaning, Floor tiling, Wall tiling","Flooring, Tiling",,,,,,,,,,0.90,,,completed,2025-07-23 04:54:53,False,,approved_download,,
135,12TH MAN ROOFING LLC,12THMMR846QC,CC,CONSTRUCTION CONTRACTOR,22616 2nd Pl West,,BOTHELL,WA,98021,(425) 219-8488,2016-11-03,2020-11-03,L,Limited Liability Company,CD,ROOFING,,,603558053,"Miller, Norma Luz",R,RE-LICENSED,2019-10-27,True,Roofing,False,https://www.lni.wa.gov/licensing-permits/other-licenses-permits/asbestos-certification,,"12TH MAN ROOFING LLC specializes in roofing services in Bothell, WA.",,,,"Roof installation, Roof repair, Roof maintenance","Roofing, Roof Installation and Repair",,,,,,,,,,0.90,,,completed,2025-07-23 04:55:03,False,,approved_download,,
140,132ND CONSTRUCTS LLC,132NDCL804BG,CC,CONSTRUCTION CONTRACTOR,18516 101st Ave NE,STE 4,Bothell,WA,98011,(206) 380-1099,2020-01-07,2026-01-07,L,Limited Liability Company,01,GENERAL,,,604547554,"ROSMAN, GUY JEROME",A,ACTIVE,,True,Kitchen & Bath,False,https://132ndconstructs.com/about-us/,,"132nd Constructs LLC is a general contracting company specializing in interior home remodeling, serving the Snohomish and King County areas in Washington.",,,,"Interior Home Remodeling, General Contracting","Kitchen & Bath, Interior Home Remodeling",,,,,,,,,,0.90,,,completed,2025-07-23 04:55:11,False,,approved_download,,
149,1407-WLD STARLIGHT 13 LLC,1407WS1860N2,CC,CONSTRUCTION CONTRACTOR,1010 MARKET STREET,,KIRKLAND,WA,98033,(425) 576-9390,2014-08-22,2018-08-22,L,Limited Liability Company,01,GENERAL,,,603418946,WESTCOTT HOLDINGS INC,E,EXPIRED,2017-09-10,True,Flooring,False,https://www.southwindfloors.com/,,We are a family of flooring craftspeople who provide the quality and integrity of flooring we’d like to have in our own homes.,,,,"Residential Carpet, Carpet Tile, Waterproof Laminate, Engineered Hardwood, Flexible LVT/LVP, WPC, SPC","Flooring, Flooring Installation",,,,,,,,,,0.90,,,completed,2025-07-23 04:56:03,False,,approved_download,,
163,168 KITCHEN & BATH CORP,168KIKB779N4,CC,CONSTRUCTION CONTRACTOR,5133 S AVON ST,,SEATTLE,WA,98178,(206) 495-3376,2023-08-24,2025-08-24,L,Limited Liability Company,01,GENERAL,,,605281552,"WU, ZHOUJUN",A,ACTIVE,,True,Kitchen & Bath,False,https://www.redfin.com/WA/Seattle/168-18th-Ave-98122/unit-A/home/8190308,,"168 Kitchen & Bath Corp specializes in kitchen and bathroom remodeling services in Seattle, WA.",,,,"Kitchen Remodeling, Bathroom Remodeling, Cabinet Installation, Countertop Installation, Plumbing Services","Kitchen & Bath, Kitchen and Bathroom Remodeling",,,,,,,,,,0.90,,,completed,2025-07-23 04:57:00,False,,approved_download,,
165,16D LLC,16DLLL*882JT,EC,ELECTRICAL CONTRACTOR,PO BOX 804,,VASHON,WA,98070,(206) 354-0876,2012-04-30,2026-05-15,L,Limited Liability Company,01,GENERAL,,,603092523,"DAVIS, DUKE",A,ACTIVE,,,Electrical,False,https://www.graysharbor.us/howdoi/small_works_projects_awarded.php,,"16D LLC is an electrical contractor based in Vashon, WA, specializing in fire alarm services.",,,,"Electrical contracting, Fire alarm services","Electrical, Fire Alarm Services",,,,,,,,,,0.90,,,completed,2025-07-23 04:57:06,False,,approved_download,,
172,1794 EXCAVATING LLC,1794EEL782DT,CC,CONSTRUCTION CONTRACTOR,1705 LOWELL AVE,,ENUMCLAW,WA,98022,(253) 255-1794,2022-03-31,2026-03-31,L,Limited Liability Company,01,GENERAL,,,604866409,"GILTHVEDT, TIFFANY SUE",A,ACTIVE,,,Excavation,False,https://apps.ecology.wa.gov/paris/PermitsBySIC-NAICS.aspx?ctl00_ContentPlaceHolder1_RadGridPermitSearchResultsChangePage=194_50,,"1794 Excavating LLC is a demolition and excavation company located in Enumclaw, Washington, owned and operated by Trevor & Tiffany Gilthvedt.",,,,"Excavation, Demolition","Excavation, Demolition & Excavation",,,,,,,,,,0.90,,,completed,2025-07-23 04:57:27,False,,approved_download,,
178,1800 ROOF PRO LLC,1800RRP830O1,CC,CONSTRUCTION CONTRACTOR,PO BOX 641,,ARLINGTON,WA,98223,(360) 386-8846,2017-09-21,2019-09-21,L,Limited Liability Company,CD,ROOFING,,,604147179,"DONNELLY, BRIAN JEFREY",E,EXPIRED,2018-09-20,,Roofing,False,https://www.servpro.com/,,"1800 ROOF PRO LLC is a roofing contractor based in Arlington, WA, specializing in roofing services.",,,,"Roof installation, Roof repair, Roof maintenance","Roofing, Roofing Contractor",,,,,,,,,,0.90,,,completed,2025-07-23 04:57:47,False,,approved_download,,
184,1855SLABJACK,1855S**854DQ,CC,CONSTRUCTION CONTRACTOR,720 BRIARWOOD TERRACE,,EAST WENATCHEE,WA,98802,(509) 888-4600,2015-03-18,2019-03-18,L,Limited Liability Company,01,GENERAL,,,603107839,"SARGENT, JERALD PETER",R,RE-LICENSED,,True,Concrete,False,https://slabjackgeotechnical.com/geotech/,,Slabjack Geotechnical offers comprehensive geotechnical services to ensure your property is safe and secure.,,,,"Seawall and Bulkhead Repair, Slabjacking, Manhole Repair, Culvert and Large Pipe Repair, Trench Breaker, Pipe Coatings, Patios, Porches, Pools, Driveways, Sidewalks, Interior Floors, Garage Floors, Basement Floors, Void Filling","Concrete, Geotechnical Services",,,,,,,,,,0.90,,,completed,2025-07-23 04:58:14,False,,approved_download,,
187,1871 Woodworks,1871WW*842JQ,CC,CONSTRUCTION CONTRACTOR,2001 E 16th Ave,,SPOKANE,WA,99203,(509) 991-0552,2016-04-19,2027-05-19,I,Individual,01,GENERAL,,,603072247,"Lozano, Matthew",A,ACTIVE,,True,Handyman,False,https://apps.sd.gov/hc65bidletting/SupplierDefault.aspx,,"1871 Woodworks is a woodworking company based in Spokane, WA that specializes in creating custom wood furniture and home decor pieces.",,,,"Custom wood furniture, Home decor pieces","Handyman, Custom Wood Furniture and Home Decor",,,,,,,,,,0.90,,,completed,2025-07-23 04:58:20,False,,approved_download,,
201,1LOVE PAINTING LLC,1LOVEPL784KE,CC,CONSTRUCTION CONTRACTOR,5105 NE 57TH AVE,,VANCOUVER,WA,98661,(360) 787-3725,2022-05-06,2024-05-06,L,Limited Liability Company,01,GENERAL,,,604852165,"CHRISS, ANDREW BRYAN",E,EXPIRED,2024-02-14,True,Painting,False,https://nextdoor.com/pages/columbia-home-repair-vancouver-wa/,,"1LOVE PAINTING LLC specializes in providing painting services in the Vancouver, WA area.",,,,"Interior Painting, Exterior Painting, Garage Painting","Painting, Interior and Exterior Painting",,,,,,,,,,0.90,,,completed,2025-07-23 05:17:41,False,,approved_download,,
202,1MANHANDYMAN LLC,1MANHL*783LA,CC,CONSTRUCTION CONTRACTOR,408 S 15th Ave,,YAKIMA,WA,98902,(360) 244-3257,2022-06-01,2026-06-07,L,Limited Liability Company,01,GENERAL,,,604915788,"Chase, Michael Lynn",A,ACTIVE,,True,Handyman,False,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD&api_foundry=true,,"1MANHANDYMAN LLC is a handyman service based in Yakima, WA, providing general repair and maintenance services.",,,,"Home Repair, Maintenance Services, General Handyman Services","Handyman, General Repair Services",,,,,,,,,,0.90,,,completed,2025-07-23 05:19:15,False,,approved_download,,
207,1ST AIR MECHANICAL INC,1STAIAM851OP,EC,ELECTRICAL CONTRACTOR,PO BOX 1539,,MEAD,WA,99021,(509) 218-2124,2015-09-17,2025-09-17,C,Corporation,6A,HVAC/RFRG,,,602493370,"DAVIS, TIM",A,ACTIVE,,,Electrical,False,https://1st.net,,"1ST AIR MECHANICAL INC is an electrical contractor based in Mead, WA, providing electrical services.",,,,,"Electrical, Electrical Contractor",,,,,,,,,,0.90,,,completed,2025-07-23 05:26:39,False,,approved_download,,
205,1ONE CONSTRUCTION LLC,1ONECCL771KT,CC,CONSTRUCTION CONTRACTOR,4732 20th Ave NE #402,,SEATTLE,WA,98105,(425) 478-8893,2023-05-30,2025-05-30,L,Limited Liability Company,01,GENERAL,,,604238489,"MENDOZA FLORES, EDGAR",E,EXPIRED,2025-07-02,True,Remodeling,False,https://1oneconstruction.com,,"1ONE CONSTRUCTION LLC is a family-owned business focused on delivering high-quality remodeling and construction services for both residential and commercial clients in Seattle, WA.",,,,"General Contracting, Remodeling, Restoration, Drywall Installation, Painting, Flooring, Cabinet Installation, Insulation","Remodeling, Residential and Commercial Remodeling",,,,,,,,,,0.90,,,completed,2025-07-23 05:26:42,False,,approved_download,,
212,1ST AMERICAN PLUMBING INC,1STAMAP771L3,PC,PLUMBING CONTRACTOR,1407 S 34TH AVE,,YAKIMA,WA,98902,(509) 952-1734,2023-10-06,2025-10-06,C,Corporation,01,JOURNEY LEVEL,,,604551323,"SLUDER, ZACHARY SHERMAN",A,ACTIVE,,True,Plumbing,False,https://1stamericanplumbing.com,,"1st American Plumbing Inc offers quality plumbing, heating, and cooling services, focusing on residential needs in the Salt Lake Valley.",,,,"Emergency plumbing services, Water heater repair and installation, Tankless water heater services, Drain cleaning services, Water leak detection, Gas line repair, Heating installation and repair, Air conditioning installation and repair","Plumbing, Residential Plumbing Services",,,,,,,,,,0.90,,,completed,2025-07-23 05:26:56,False,,approved_download,,
213,1ST AVE KITCHEN & BATH INC,1STAVAK917J9,CC,CONSTRUCTION CONTRACTOR,2921 1ST AVE S,,SEATTLE,WA,98134,(206) 402-3582,2009-04-29,2026-02-17,C,Corporation,01,GENERAL,,,602875854,"LI, YU MIN",A,ACTIVE,,True,Kitchen & Bath,False,https://1st.net,,"1ST AVE KITCHEN & BATH INC specializes in kitchen and bathroom remodeling services in Seattle, WA.",,,,"Kitchen Remodeling, Bathroom Remodeling, Custom Cabinetry, Countertop Installation","Kitchen & Bath, Kitchen and Bathroom Remodeling",,,,,,,,,,0.90,,,completed,2025-07-23 05:27:03,False,,approved_download,,
217,1ST CAST PAINTING & RENVTN LLC,1STCACP831LE,CC,CONSTRUCTION CONTRACTOR,134 S VISTA WAY,,KELSO,WA,98626,(360) 931-3192,2017-06-05,2019-06-05,L,Limited Liability Company,01,GENERAL,,,604110360,"LABROSSE, PAUL STEVEN",E,EXPIRED,2019-06-02,,Painting,False,https://1st.net,,1ST CAST PAINTING & RENVTN LLC specializes in painting services.,,,,"Interior Painting, Exterior Painting, Renovation Services","Painting, Interior and Exterior Painting",,,,,,,,,,0.90,,,completed,2025-07-23 05:27:19,False,,approved_download,,
227,1ST CHOICE CUSTOM HOMES LLC,1STCHCC801RZ,CC,CONSTRUCTION CONTRACTOR,PO BOX 63,,FALL CITY,WA,98024,(425) 941-3533,2021-01-22,2023-01-22,L,Limited Liability Company,01,GENERAL,,,604626369,"MEEHAN, SHAUN PATRICK",E,EXPIRED,2021-11-03,True,Custom Homebuilder,False,https://1stchoicecustomhomes.com,,"First Choice Custom Homes provides expert custom homebuilding and interior design in Greenville, SC and surrounding areas.",,,,"Custom Homebuilding, Interior Design, Site Selection, Plan Development","Custom Homebuilder, Custom Home Construction",,,,,,,,,,0.90,,,completed,2025-07-23 05:27:53,False,,approved_download,,
243,1st Choice Plumbing & Repair,1STCHCP812P5,CC,CONSTRUCTION CONTRACTOR,263 Johnson Rd,,SELAH,WA,98942,(509) 895-9565,2019-11-01,2021-11-01,P,Partnership,01,GENERAL,,,604526607,"Benscoter, Thomas John",R,RE-LICENSED,,True,Plumbing,False,https://1stchoiceplumbingrepair.com,,"1st Choice Plumbing & Repair offers a range of plumbing services, focusing on quality workmanship and emergency reliability.",,,,"Water Heater Replacement, Bathroom Plumbing, Camera Line Inspection, Commercial Plumbing, Kitchen Plumbing, Water Leak Detection","Plumbing, General Plumbing Services",,,,,,,,,,0.90,,,completed,2025-07-23 05:28:57,False,,approved_download,,
246,1ST CHOICE PLUMBING/REPAIR LLC,1STCHCP793NE,PC,PLUMBING CONTRACTOR,40 Stohler Rd,,SELAH,WA,98942,(509) 966-0385,2021-11-03,2025-11-03,L,Limited Liability Company,01,JOURNEY LEVEL,,,604664586,"BENSCOTER, JOSHUA T",A,ACTIVE,,,Plumbing,False,https://1stchoiceplumbingrepair.com,,"1ST CHOICE PLUMBING/REPAIR LLC is a plumbing contractor based in Selah, WA, offering a range of plumbing services.",,,,"Water Heaters, Bathroom Plumbing, Kitchen Plumbing, Water Leak Detection, Camera Line Inspection, Commercial Plumbing","Plumbing, General Plumbing Services",,,,,,,,,,0.90,,,completed,2025-07-23 05:29:05,False,,approved_download,,
249,1ST CHOICE RESTORATION INC,1STCHCR950ME,CC,CONSTRUCTION CONTRACTOR,6250 W CLEARWATER AVE Ste 201,,KENNEWICK,WA,99336,(509) 734-7737,2005-07-05,2027-07-08,C,Corporation,01,GENERAL,,,602450267,"RAWLINGS, GREG",A,ACTIVE,,True,Restoration,False,https://1stchoicerestoration.com,,"1st Choice Restoration Services specializes in comprehensive restoration solutions for water damage, fire damage, and storm damage, along with remodeling and painting services.",,,,"Water Damage Restoration, Fire Damage Restoration, Carpet Cleaning, Storm Damage Restoration, Remodeling, Painting","Restoration, Water Damage Restoration",,,,,,,,,,0.90,,,completed,2025-07-23 05:29:21,False,,approved_download,,
252,1ST CHOICE TESTING LLC,1STCHCT831D1,CC,CONSTRUCTION CONTRACTOR,4915 243RD ST SW,,MOUNTLAKE TERRACE,WA,98043,(425) 273-3106,2017-03-21,2019-03-21,L,Limited Liability Company,AD,PLUMBING,,,603576456,"STECK, JOEL THOMAS",E,EXPIRED,2019-03-04,True,Plumbing,False,https://1stchoicetesting.com,,"1st Choice Testing specializes in backflow testing and the processing of test reports with local water departments and public utilities. They also install, repair, and service backflow assemblies.",,,,"Backflow Testing, Backflow Assembly Installation, Backflow Assembly Repair, Backflow Assembly Service","Plumbing, Backflow Testing",,,,,,,,,,0.90,,,completed,2025-07-23 05:29:36,False,,approved_download,,
254,1ST CLASS CONSTRUCTION INC,1STCLCC896M7,CC,CONSTRUCTION CONTRACTOR,1125 172nd St NE,,Marysville,WA,98271,(253) 426-8109,2011-07-27,2025-08-06,C,Corporation,SL,Framing and Rough Carpentry,,,603130556,"MORA, TIMOTEO CARRANZA",A,ACTIVE,,True,Kitchen & Bath,False,https://1stclassconstruction.com,,1st Class Construction is dedicated to delivering exceptional craftsmanship and an elevated eye for design in home remodeling and renovation.,,,,"Home Renovation, Kitchen Remodeling, Bathroom Remodeling, Home Additions","Kitchen & Bath, Home Remodeling",,,,,,,,,,0.90,,,completed,2025-07-23 05:29:47,False,,approved_download,,
275,1ST PROSERVICE LLC,1STPRPL807JS,CC,CONSTRUCTION CONTRACTOR,19007 133rd st ct e,,Bonney Lake,WA,98391,(206) 495-2060,2020-04-03,2026-04-03,L,Limited Liability Company,01,GENERAL,,,604589881,"TARASOV, OLEG",A,ACTIVE,,True,Handyman,False,https://www.1stproservice.com/areas-we-serve,,"1ST PROSERVICE LLC provides professional home improvement and remodeling services in Bonney Lake, WA, and surrounding areas.",,,,"Kitchen Remodeling, Bathroom Remodeling, Flooring, Painting, Windows, Basement Refinishing","Handyman, Home Improvement & Remodeling",,,,,,,,,,0.90,,,completed,2025-07-23 18:15:38,False,,approved_download,,
273,1ST PRECISION PAINTING,1STPRPP843OL,CC,CONSTRUCTION CONTRACTOR,13308 E 12TH AVE,,SPOKANE VALLEY,WA,99206,(208) 757-0710,2016-09-13,2018-09-13,I,Individual,01,GENERAL,,,603246662,"Churches, Conrad Alan",R,RE-LICENSED,,,Painting,False,,,"1ST PRECISION PAINTING is a contractor business located in Spokane Valley, WA, specializing in painting services.",,,,"Interior Painting, Exterior Painting, Residential Painting, Commercial Painting","Painting, Interior and Exterior Painting",,,,,,,,,,0.90,,,completed,2025-07-23 18:15:48,False,,approved_download,,
270,1ST PLACE CONCRETE LLC,1STPLPC856DP,CC,CONSTRUCTION CONTRACTOR,209903 E 315 PRSE,,KENNEWICK,WA,99336,(509) 302-5679,2015-03-17,2025-12-13,L,Limited Liability Company,01,GENERAL,,,603487327,"JOHNSON, NICKOLAS MAX",A,ACTIVE,,,Concrete,False,,,"1st Place Concrete LLC is a construction contractor specializing in concrete services in Kennewick, WA.",,,,"Concrete pouring, Concrete finishing, Concrete repair, Concrete installation","Concrete, Concrete Services",,,,,,,,,,0.90,,,completed,2025-07-23 18:15:53,False,,approved_download,,
280,1ST RESPONSE HTG/AIR SLTNS LLC,1STRERH850P3,CC,CONSTRUCTION CONTRACTOR,1731 113th Drive Southeast,,LAKE STEVENS,WA,98258,(206) 643-1525,2015-10-23,2025-10-24,L,Limited Liability Company,01,GENERAL,,,603552772,"TACBIAN, BRAXTEN TEOFILO",S,SUSPENDED,2025-03-27,True,HVAC,False,,,"1ST RESPONSE HTG/AIR SLTNS LLC is an HVAC contractor based in Lake Stevens, WA, specializing in heating and air conditioning services.",,,,"Heating installation, Air conditioning installation, Furnace repair, AC service","HVAC, Heating and Air Conditioning Services",,,,,,,,,,0.90,,,completed,2025-07-23 18:16:09,False,,approved_download,,
288,1STOP INTERIOR,1STOPI*772D8,CC,CONSTRUCTION CONTRACTOR,345 Ohio St,,BELLINGHAM,WA,98225,(360) 676-6034,2023-03-28,2027-03-28,L,Limited Liability Company,01,GENERAL,,,604721431,"Peralta, Fatima Patricia",A,ACTIVE,,True,Flooring,False,,,"1 Stop Interiors focuses on floor coverings and interior design for every type of budget, serving the Bellingham, WA area.",,,,"Flooring installation, Interior design","Flooring, Floor coverings and interior design",,,,,,,,,,0.90,,,completed,2025-07-23 18:16:12,False,,approved_download,,
291,2 A T PAINTING LLC,2TPAITP858CF,CC,CONSTRUCTION CONTRACTOR,1239 Feather Ln,,OAK HARBOR,WA,98277,(360) 840-5052,2015-02-06,2027-02-06,L,Limited Liability Company,01,GENERAL,,,603444796,"STORRS, TAYLOR JOHN YOUNG",A,ACTIVE,,True,Painting,False,,,"2 A T Painting LLC is an established painting company with two decades of experience, prioritizing safety and excellence.",,,,"Interior Painting, Exterior Painting, Residential Painting, Commercial Painting","Painting, House Painting",,,,,,,,,,0.90,,,completed,2025-07-23 18:17:05,False,,approved_download,,
289,1UP FLOORS LLC,1UPFLFL862BU,CC,CONSTRUCTION CONTRACTOR,PO BOX 2044,,SUMNER,WA,98390,(253) 292-6775,2014-01-31,2026-01-31,L,Limited Liability Company,01,GENERAL,,,603363007,"MARCHEL, NICHOLAS RYAN",A,ACTIVE,,True,Flooring,False,,,1UP FLOORS LLC specializes in flooring solutions for multi-family residences in the Seattle/Tacoma area.,,,,"Flooring installation, Flooring repair, Consultation for multi-family projects","Flooring, Multi-Family Flooring Installation",,,,,,,,,,0.90,,,completed,2025-07-23 18:17:17,False,,approved_download,,
292,2 AMIGOS ROOFING LLC,2AMIGAR770ND,CC,CONSTRUCTION CONTRACTOR,402 S. 9TH AVE,,YAKIMA,WA,98902,(509) 834-9739,2023-08-04,2025-08-04,L,Limited Liability Company,CD,ROOFING,,,605280171,"PANIAGUA ALCUATE, NICANDO",S,SUSPENDED,2024-07-26,,Roofing,False,,,"2 AMIGOS ROOFING LLC specializes in roofing services in Yakima, WA.",,,,"Roof installation, Roof repair, Roof maintenance","Roofing, Roof Installation and Repair",,,,,,,,,,0.90,,,completed,2025-07-23 18:17:25,False,,approved_download,,
301,2 BROTHERS CONTRACTING LLC,2BROTBC853M3,CC,CONSTRUCTION CONTRACTOR,7017 NE 124TH AVE,,VANCOUVER,WA,98682,(360) 909-2265,2015-07-23,2027-09-25,L,Limited Liability Company,01,GENERAL,,,603406996,"PENNINGTON, CHARLES E",A,ACTIVE,,True,Roofing,False,,,"2 Brothers Contracting LLC is a dedicated roofing company servicing Washington and Oregon, specializing in residential roofing needs.",,,,"Residential tear off & re-roof, New construction roofing","Roofing, Residential roofing services",,,,,,,,,,0.90,,,completed,2025-07-23 18:17:44,False,,approved_download,,
296,2 BROS FLOORING LLC,2BROSBF853OT,CC,CONSTRUCTION CONTRACTOR,111 NW 148th St,,Vancouver,WA,98685,(971) 344-7396,2015-09-30,2025-10-08,L,Limited Liability Company,01,GENERAL,,,603544493,"ROMERO VEGA, JORGE LUIS",A,ACTIVE,,,Flooring,False,,,"2 BROS FLOORING LLC specializes in flooring services in Vancouver, WA.",,,,"Flooring installation, Flooring repair, Flooring consultation","Flooring, Flooring Installation",,,,,,,,,,0.90,,,completed,2025-07-23 18:17:51,False,,approved_download,,
