id,business_name,city,state,phone_number,contractor_license_number,is_home_contractor,mailer_category,website_url,confidence_score,processing_status,last_processed
67,10/Zero5 General Contr LLC,PASCO,WA,(509) 539-2907,10ZERGC793J2,,Handyman,,0.80,completed,2025-07-23 03:18:38
72,101 CONSTRUCTION LLC,SEATTLE,WA,(206) 999-4661,101COCL799M6,True,General Contracting,https://clarkconstruct.com/,0.80,completed,2025-07-23 03:18:47
71,1002 COATINGS & CONST LLC,SUMNER,WA,(253) 678-1806,1002CCC811LR,,Painting,,0.80,completed,2025-07-23 03:18:52
75,101 MOBILITY,TACOMA,WA,(206) 596-6926,101MOM*826CL,True,Handyman,https://www.101mobility.com/locations/all-locations/,0.80,completed,2025-07-23 03:18:59
74,101 MOBILITY,TACOMA,WA,(206) 596-6926,101MOM*823B5,True,Handyman,https://www.101mobility.com/locations/all-locations/,0.80,completed,2025-07-23 03:19:01
83,10K,BELLINGHAM,WA,(360) 746-8205,10K****802NQ,,Handyman,https://www.bellinghambaymarathon.org/,0.80,completed,2025-07-23 03:19:34
85,10TH GENERATION BUILDERS LLC,VANCOUVER,WA,(916) 990-4909,10THGGB785PL,True,Handyman,https://generationhomesnw.com/,0.80,completed,2025-07-23 03:19:43
87,10XR,VANCOUVER,WA,(564) 208-6594,10XR***780N5,,Electrical,https://www.cablewholesale.com/products/audio-video-products/microphone/product-10xr-01525.php,0.80,completed,2025-07-23 03:19:47
90,11043 PALATINE AVE N LLC,EVERETT,WA,(425) 212-2210,11043PA843NC,True,Handyman,,0.80,completed,2025-07-23 03:19:56
103,12 BROTHERS CONSTRUCTION LLC,Renton,WA,(206) 922-9441,12BROBC809BS,,Handyman,,0.80,completed,2025-07-23 03:20:27
102,11TH HR WELDING  FAB & RPR LLC,BATTLE GROUND,WA,(702) 232-6433,11THHHW785NQ,,Handyman,,0.80,completed,2025-07-23 03:20:31
109,12 HAWK CONTRACTING LLC,EVERETT,WA,(425) 750-7444,12HAWHC844NW,,Handyman,,0.80,completed,2025-07-23 03:20:42
110,12 MOONS LLC,VANCOUVER,WA,(360) 909-6051,12MOOML924JS,,General Contracting,,0.80,completed,2025-07-23 03:20:48
104,12 CUSTOM HOMES LLC,CASHMERE,WA,(509) 423-4969,12CUSCH819RK,True,Custom Homes,,0.80,completed,2025-07-23 03:20:48
115,12 VOLT TECH SERVICES,OLYMPIA,WA,(360) 250-1759,12VOLVT847PE,,Electrical,https://ospi.k12.wa.us/,0.80,completed,2025-07-23 04:53:58
120,1208 BERTONA LLC,SEATTLE,WA,(206) 784-4505,1208BBL832ML,True,Handyman,https://www.redfin.com/WA/Seattle/1208-W-Bertona-St-98119/home/129564,0.80,completed,2025-07-23 04:54:06
121,123 BEST CONSTRUCTION LLC,MILTON,WA,(253) 862-6511,123BEBC804M2,,Handyman,https://revenue.delaware.gov/business-license-search/,0.80,completed,2025-07-23 04:54:14
126,"12750 DAYTON AVE N, LLC",EVERETT,WA,(425) 212-2210,12750DA841DZ,True,Handyman,https://www.redfin.com/WA/Seattle/12738-Dayton-Ave-N-98133/home/97607,0.80,completed,2025-07-23 04:54:23
124,123 FLOOR LLC,EVERETT,WA,(425) 312-5108,123FLFL783LT,,Flooring,https://upwards.com/daycare/123-daycare-everett,0.80,completed,2025-07-23 04:54:26
129,12TH AVENUE IRON INC,SEATTLE,WA,(206) 325-0792,12THAAI925C2,,Handyman,http://murphyauction.com/Auction/Details/9637,0.80,completed,2025-07-23 04:54:36
132,12TH MAN CONSTRUCTION INC,EDMONDS,WA,(360) 420-1850,12THMMC846K3,,Concrete,https://www.ckcps.com/projects/tower-12,0.80,completed,2025-07-23 04:55:03
134,12TH MAN LLC,BOTHELL,WA,(425) 949-8041,12THMML834BF,,Handyman,https://www.chocolateman.com/,0.80,completed,2025-07-23 04:55:03
143,136TH AVENUE SE NEW CASTLE LLC,SEATTLE,WA,(206) 728-6543,136THAS827L6,,Handyman,https://www.redfin.com/WA/Newcastle/8300-136th-Ave-SE-98059/home/415069,0.80,completed,2025-07-23 04:55:39
144,13733 19TH AVE NE LLC,EVERETT,WA,(425) 212-2210,137331A842DA,,Handyman,https://www.redfin.com/neighborhood/2037/WA/Seattle/Olympic-Hills/houses-for-rent,0.80,completed,2025-07-23 04:55:39
146,14 CONSTRUCTION LLC,TENINO,WA,(425) 892-0052,14CONCL771LE,,Handyman,https://www.lni.wa.gov/licensing-permits/other-licenses-permits/asbestos-certification,0.80,completed,2025-07-23 04:55:45
148,1404-WLD IssaquahTownhome LLC,KIRKLAND,WA,(425) 576-9390,1404WIL847NR,True,Handyman,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD,0.80,completed,2025-07-23 04:56:00
147,1403-WLD DAMSON ROAD LLC,KIRKLAND,WA,(425) 576-9390,1403WDR857JO,,Handyman,https://data.seattle.gov/api/views/wnbq-64tb/rows.csv?accessType=DOWNLOAD,0.80,completed,2025-07-23 04:56:15
156,1535 23rd Ave LLC,KIRKLAND,WA,(206) 624-7888,153522A838LN,,Handyman,https://www.redfin.com/WA/Seattle/1513-23rd-Ave-S-98144/home/2084630,0.80,completed,2025-07-23 04:56:25
150,1408-WLD 148TH Townhomes LLC,KIRKLAND,WA,(425) 576-9390,1408W1T843NR,True,Handyman,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD,0.80,completed,2025-07-23 04:56:40
153,1503-WLD SHR LLC,KIRKLAND,WA,(425) 576-9390,1503WSL836L2,True,Handyman,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD&api_foundry=true,0.80,completed,2025-07-23 04:56:40
157,15TH & OLIVE GENERAL CONTR,SEATTLE,WA,(206) 347-3472,15THOOG830M1,True,Handyman,https://denizen.homes/showcase-gallery/15th-olive-townhomes/,0.80,completed,2025-07-23 04:56:44
160,1624 CARPENTRY,RENTON,WA,(206) 406-6654,1624CC*810P1,,Handyman,https://www.zgf.com/leadership/1562-allyn-stellmacher,0.80,completed,2025-07-23 04:56:53
161,168 CONSTRUCTION LLC,BELLEVUE,WA,(425) 295-8786,168COCL766CM,True,Handyman,https://www.redfin.com/WA/Bellevue/168-163rd-Pl-SE-98008/home/426184,0.80,completed,2025-07-23 04:57:00
162,168 CONSTRUCTION MONEY LLC,BELLEVUE,WA,(206) 981-8888,168COCM765LK,True,Handyman,https://www.redfin.com/WA/Bellevue/2600-168th-Ave-NE-98008/home/433071,0.80,completed,2025-07-23 04:57:00
166,16D LLC,VASHON,WA,(206) 218-4890,16DLLL*895D2,,Electrical,https://www.graysharbor.us/howdoi/small_works_projects_awarded.php,0.80,completed,2025-07-23 04:57:03
175,180 DEGREE DESIGN LLC,ARLINGTON,WA,(425) 948-5299,180DEDD790PA,,Handyman,https://www.uta.edu/,0.80,completed,2025-07-23 04:57:36
168,17 HOME SERVICES LLC,MOSES LAKE,WA,(509) 668-0318,17HOMHS764CO,True,Handyman,https://fs.fldfs.com/dispub2/cexhwaro.html,0.80,completed,2025-07-23 04:57:39
177,1800 BLACKTOP LLC,GRAHAM,WA,(253) 339-8710,1800BBL762D7,,Paving,https://safer.fmcsa.dot.gov/keywordx.asp?searchstring=%2ABLACK%2A,0.80,completed,2025-07-23 04:57:44
179,1801-WLD LS TOWNHOMES LLC,KIRKLAND,WA,(425) 576-9390,1801WLT816KN,,Handyman,https://agi.alabama.gov/plantprotection/nursery-dealers/,0.80,completed,2025-07-23 04:57:50
181,1812 EXTERIOR SOLUTIONS LLC,Tacoma,WA,(253) 797-7172,1812EES783DW,,Roofing,,0.80,completed,2025-07-23 04:58:03
196,1ALMEDAS CONSTRUCTION LLC,LYNNWOOD,WA,(425) 344-2682,1ALMECL775KC,True,Handyman,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD&api_foundry=true,0.80,completed,2025-07-23 05:10:45
197,1ASUNRISE LLC,AUBURN,WA,(206) 226-9951,1ASUNL*771DT,,Handyman,https://data.wa.gov/api/views/g526-rd4x/rows.csv?accessType=DOWNLOAD&api_foundry=true,0.80,completed,2025-07-23 05:11:05
206,1ST & BEST CHOICE HTNG & A/C,LOON LAKE,WA,(509) 481-3717,1STBEBC923JN,,HVAC,https://1st.net,0.80,completed,2025-07-23 05:26:37
215,1ST CALL CONSTRUCTION INC,VANCOUVER,WA,(360) 546-3900,1STCACC902NS,,Handyman,https://lni.wa.gov/licensing-permits/contractors/register-as-a-contractor/,0.80,completed,2025-07-23 05:27:12
219,1ST CHOICE APPLIANCE REPAIR,KENNEWICK,WA,(509) 570-6508,1STCHCA821KB,,Handyman,https://1st.net,0.80,completed,2025-07-23 05:27:25
228,1ST CHOICE DIRT MOVERS LLC,SHELTON,WA,(360) 584-6597,1STCHCD835BU,,Landscaping,https://1st.net,0.80,completed,2025-07-23 05:27:56
230,1ST CHOICE FLOORING LLC,ARLINGTON,WA,(425) 791-4351,1STCHCF820BQ,,Flooring,https://1st.net,0.80,completed,2025-07-23 05:28:04
231,1ST CHOICE GLASS AUTO&HOME,BELLINGHAM,WA,(360) 305-7930,1STCHCG815QR,True,Windows & Doors,https://1st.net,0.80,completed,2025-07-23 05:28:10
233,1ST CHOICE HOME IMPRVMNT INC,TACOMA,WA,(253) 324-3103,1STCHCH837M4,True,Handyman,https://1st.net,0.80,completed,2025-07-23 05:28:15
236,1ST CHOICE LANDSCAPES,SEATTLE,WA,(206) 799-9689,1STCHCL885CA,,Landscaping,https://1st.net,0.80,completed,2025-07-23 05:28:27
239,1ST CHOICE MECHANICAL PLLC,WOODINVILLE,WA,(425) 367-1515,1STCHCM811DD,,HVAC,https://1st.net,0.80,completed,2025-07-23 05:28:42
240,1ST CHOICE PAINTING & RMDLING,PASCO,WA,(509) 460-3684,1STCHCP836L3,True,Painting,https://1st.net,0.80,completed,2025-07-23 05:28:45
251,1ST CHOICE SIDING LLC,MUKILTEO,WA,(425) 772-0697,1STCHCS941BS,,Siding,https://1st.net,0.80,completed,2025-07-23 05:29:31
253,1ST CHOICE WLDNG & EQPMNT RPR,BELFAIR,WA,(360) 801-3153,1STCHCW822LJ,,Handyman,https://1st.net,0.80,completed,2025-07-23 05:29:42
255,1st Class Drywall,CHEWELAH,WA,(509) 936-0997,1STCLCD863OS,,Drywall,https://1st.net,0.80,completed,2025-07-23 05:29:52
256,1ST CLASS FLOORING SOLUTIONS,VANCOUVER,WA,(360) 842-1170,1STCLCF799O8,,Flooring,https://1st.net,0.80,completed,2025-07-23 05:29:56
260,1ST CLASS SHEET METAL RFNG LLC,VANCOUVER,WA,(360) 842-1170,1STCLCS807MM,,HVAC,https://1st.net,0.80,completed,2025-07-23 05:30:16
276,1ST QUALITY CONSTRUCTION,TACOMA,WA,(253) 226-0045,1STQUQC760OD,,General Contractor,https://www.procore.com/network/p/1st-quality-construction-llc-tacoma,0.80,completed,2025-07-23 18:15:45
274,1ST PROPANE OF WHATCOM CTY INC,BLAINE,WA,(360) 332-3121,1STPRWC001BG,,HVAC,,0.80,completed,2025-07-23 18:15:58
307,2 CANNON RIVER CONST LLC,DAYTON,WA,(509) 520-3138,2CANNCR782OA,,Handyman,,0.80,completed,2025-07-23 18:18:07
340,2 RIVERS ABATEMENT LLC,KENNEWICK,WA,(509) 221-8207,2RIVERA754MQ,,Asbestos Abatement,,0.80,completed,2025-07-23 18:20:28
392,2112 HOMES LLC,SHORELINE,WA,(206) 327-1925,2112HHL770OL,True,Handyman,https://www.redfin.com/WA/Shoreline/2112-N-146th-St-98133/home/81572,0.80,completed,2025-07-23 18:26:01
832,3PHASE ELEVATOR CORP,CANTON,MA,(508) 350-9900,3PHASEC773PJ,True,General Contractor,https://www.3phaseelevatorcorp.com,0.80,completed,2025-08-01 20:45:10
7,#1EAGLEREMODELING LLC,SPANAWAY,WA,(206) 372-8756,1EAGLL*816PQ,,,,0.70,completed,2025-07-23 02:35:15
8,#6 Productions LLC,ELLENSBURG,WA,(509) 859-3466,6PRODPL809OT,,,,0.70,completed,2025-07-23 02:35:15
4,#1 CONSTRUCTION,FEDERAL WAY,WA,(206) 383-3737,1CONSC*856LS,,General Contractor,,0.70,completed,2025-07-23 03:12:22
12,&RU ENTERPRISES LLC,SPOKANE,WA,(509) 475-2600,RUENTEL855LN,,Handyman,,0.70,completed,2025-07-23 03:12:25
15,+1 Construction LLC,WENATCHEE,WA,(509) 679-2915,1CONSCL842KL,,Handyman,,0.70,completed,2025-07-23 03:15:54
24,1 CALL CONSTRUCTION LLC,KELSO,WA,(360) 957-3383,1CALLCC820NB,,Handyman,,0.70,completed,2025-07-23 03:16:30
32,1 LEG ENTERPRISES LLC,KENNEWICK,WA,(509) 378-6926,1LEGELE767JW,,Handyman,,0.70,completed,2025-07-23 03:16:42
37,1 Savanni LLC,EDMONDS,WA,(425) 220-1777,1SAVAL*833KJ,,Handyman,,0.70,completed,2025-07-23 03:17:04
46,1-16 INSTALLATION LLC,EDGEWOOD,WA,(253) 886-3937,116INIL757DL,,Handyman,,0.70,completed,2025-07-23 03:17:27
62,10 PENNY CONSTRUCTION,WENATCHEE,WA,(509) 699-6534,10PENPC794JZ,,Handyman,,0.70,completed,2025-07-23 03:18:21
79,101 WEST LLC,SNOHOMISH,WA,(425) 329-8202,101WEWL795L8,,Handyman,,0.70,completed,2025-07-23 03:19:04
81,10733 MERIDIAN AVE NE LLC,ALBUQUERQUE,NM,(425) 290-2755,10733MA845QS,,Handyman,,0.70,completed,2025-07-23 03:19:32
82,108 Contractors,FEDERAL WAY,WA,(253) 347-7547,108COC*861NR,,Handyman,,0.70,completed,2025-07-23 03:19:32
88,11 DEGREES RESIN,LAKE STEVENS,WA,(425) 585-8293,11DEGDR767PD,,Handyman,,0.70,completed,2025-07-23 03:19:38
89,110% LLC,YELM,WA,(360) 259-7189,110LLL*812CA,,Handyman,,0.70,completed,2025-07-23 03:19:59
93,1121 - 34TH AVE TOWNHOMES GC,SEATTLE,WA,(206) 347-3472,112133A833JG,,Handyman,,0.70,completed,2025-07-23 03:20:04
92,11202 LLC,MERCER ISLAND,WA,(206) 797-9700,11202L*815KL,,Handyman,,0.70,completed,2025-07-23 03:20:04
95,11211 STERLING GC,RICHLAND,WA,(509) 943-1588,11211SG892QB,,General Contractor,,0.70,completed,2025-07-23 03:20:09
98,1134 LAKESIDE SOUTH LLC,SEATTLE,WA,(206) 254-5606,1134LLS862PF,,Handyman,,0.70,completed,2025-07-23 03:20:13
94,11210 LLC,BELLEVUE,WA,(425) 453-8886,11210L*833M8,,Handyman,,0.70,completed,2025-07-23 03:20:13
100,1170 REPUBLICAN ASSOCIATES LLC,BELLEVUE,WA,(425) 502-9199,1170RRA815KW,True,Handyman,https://www.shoresmith.com/,0.70,completed,2025-07-23 03:20:18
97,11336 20TH AVE NE LLC,EVERETT,WA,(425) 212-2210,113362A842DA,,Handyman,,0.70,completed,2025-07-23 03:20:20
101,11737 40TH AVE NE LLC,SEATTLE,WA,(425) 344-3048,117374A758J3,,Handyman,,0.70,completed,2025-07-23 03:20:22
112,12 STONE CONTRACTING GROUP,SAINT GEORGE,UT,(435) 703-8653,12STOSC821JL,,General Contracting,,0.70,completed,2025-07-23 03:20:54
116,12'S IMPACT CONSTRUCTION LLC,KENT,WA,(206) 348-0516,12SIMIC790CJ,,Handyman,https://www.codepublishing.com/WA/Kent/html/Kent12/Kent1213.html,0.70,completed,2025-07-23 04:53:55
118,1202 5TH AVE N LLC,EVERETT,WA,(425) 212-2210,120255A836JS,,Handyman,https://www.treasury.gov/auctions/treasury/rp/bidresults.shtml,0.70,completed,2025-07-23 04:54:00
114,12 TOOLS CUSTOM BUILDS,POULSBO,WA,(360) 516-7728,12TOOTC750K2,,Handyman,https://lni.wa.gov/licensing-permits/contractors/hiring-a-contractor/verify-contractor-tradesperson-business,0.70,completed,2025-07-23 04:54:06
119,12051 20TH AVE NE LLC,EVERETT,WA,(425) 212-2210,120512A837RL,,Handyman,,0.70,completed,2025-07-23 04:54:11
127,12921 DEVELOPMENT LLC,SUQUAMISH,WA,(425) 443-2152,12921DL762DA,,Handyman,,0.70,completed,2025-07-23 04:54:48
137,1301-WLD PERRA LLC,KIRKLAND,WA,(425) 576-9390,1301WPL868PS,,Handyman,https://www.redfin.com/WA/Bothell/19315-38th-Dr-SE-98012/home/112744991,0.70,completed,2025-07-23 04:55:05
139,1305-WLD LAKE SERENE LLC,KIRKLAND,WA,(425) 576-9390,1305WLS869PS,,Handyman,https://snohomishcountywa.gov/DocumentCenter/View/136849,0.70,completed,2025-07-23 04:55:23
142,13528 1ST AVE NW LLC,EVERETT,WA,(425) 212-2210,135281A822Q7,,Handyman,https://www.redfin.com/WA/Seattle/13528-Burke-Ave-N-98133/home/102243,0.70,completed,2025-07-23 04:55:32
154,1514 NE 97TH ST LLC,SEATTLE,WA,(425) 344-3048,1514NN9760O5,,Handyman,https://www.redfin.com/WA/Seattle/1514-NE-97th-St-98115/home/107241,0.70,completed,2025-07-23 04:56:21
151,1501-WLD SIERRA LLC,KIRKLAND,WA,(425) 576-9390,1501WSL841KL,,Handyman,https://www.snoco.org/proptax/search.aspx?parcel_number=01166200000600,0.70,completed,2025-07-23 04:56:40
158,1602-WLD SF P1 LLC,KIRKLAND,WA,(425) 576-9390,1602WSP843QN,,Handyman,https://www.snoco.org/proptax/(S(epvo5pctctnrk2pojilmxzbt))/search.aspx?parcel_number=01167600005600,0.70,completed,2025-07-23 04:56:46
155,1528 NE 89TH STREET LLC,EVERETT,WA,(425) 212-2210,1528NN8841PS,,Handyman,,0.70,completed,2025-07-23 04:56:48
159,161ST AVE DEVELOPMENT LLC,BELLEVUE,WA,(425) 828-3003,161STAD831PJ,,Handyman,https://www.redmond.gov/406/Projects,0.70,completed,2025-07-23 04:57:10
170,1702-WLD ER 8 P23 LLC,KIRKLAND,WA,(425) 576-9390,1702WE8823DF,,Handyman,https://washingtonobserver.substack.com/p/gambling-revenge-play-goes-sideways,0.70,completed,2025-07-23 04:57:17
171,1721 REMODEL CONSTRUCTION,LAKE TAPPS,WA,(253) 241-7525,1721RRC838DC,,Handyman,https://www.tacoma.uw.edu/campus-map/dou,0.70,completed,2025-07-23 04:57:20
169,1701-WLD ELK RUN 8 P1 LLC,KIRKLAND,WA,(425) 576-9390,1701WER821DF,,Handyman,https://www.pacodeandbulletin.gov/Display/pabull?file=/secure/pabulletin/data/vol46/46-31/1345.html,0.70,completed,2025-07-23 04:57:27
174,180 CONSTRUCTION LLC,VANCOUVER,WA,(360) 449-9014,180COCL793NU,,Handyman,https://apps.sos.wa.gov/corps/limitedliabilitycompaniesllconlineandpaperregistrations.aspx,0.70,completed,2025-07-23 04:57:32
180,1809 39TH AVE E LLC,SEATTLE,WA,(206) 254-5606,180933A830DU,,Handyman,https://www.redfin.com/WA/Seattle/1827-39th-Ave-E-98112/home/139476,0.70,completed,2025-07-23 04:57:56
182,184TH STREET INC,EVERETT,WA,(206) 669-8628,184THSI836LE,,Handyman,https://www.alderwoodmall.com/en/,0.70,completed,2025-07-23 04:57:59
186,185TH BOTHELL LLC,SEATTLE,WA,(206) 949-6716,185THBL790K6,,Handyman,https://www.redfin.com/WA/Bothell/4529-185th-Pl-SE-98012/home/110263902,0.70,completed,2025-07-23 04:58:08
183,18507 104TH AVE NE LLC,EVERETT,WA,(425) 212-2210,185071A816P3,,Handyman,https://www.seedtable.com/best-startups-in-everett-washington,0.70,completed,2025-07-23 04:58:14
190,1889 BUILDING CONSTRUCTION LLC,CURLEW,WA,(509) 779-4232,1889BBC787RO,,Handyman,https://www.yakimaherald.com/news/local/happened/it-happened-here-davidson-building-becomes-an-ellensburg-landmark/article_0f2442d7-8deb-512e-93b5-9624ff8224a9.html,0.70,completed,2025-07-23 04:58:24
192,1958 NELSON LLC,BELLEVUE,WA,(425) 559-2300,1958NNL858NQ,,Handyman,https://www.belcan.com/,0.70,completed,2025-07-23 04:58:27
191,1901-WLD KENMORE 68TH LLC,KIRKLAND,WA,(425) 576-9390,1901WK6793NE,,Handyman,,0.70,completed,2025-07-23 04:58:31
193,1958 TUDOR LLC,GIG HARBOR,WA,(425) 628-8211,1958TTL809NK,,Handyman,,0.70,completed,2025-07-23 04:58:35
195,1A LLC,BURLINGTON,WA,(206) 419-7386,1ALLCL*842OH,,Handyman,https://burlingtonwa.gov/105/Community-Development,0.70,completed,2025-07-23 05:10:35
198,1EARTH DESIGN LLC,SEATTLE,WA,(206) 280-8507,1EARTDL778KD,,Landscaping,https://www7.eere.energy.gov/buildings/residential/explorezerh/partners?name=&term_node_tid_depth=3490&combine=All&sort_by=field_certified_doe_zerh_value&page=4,0.70,completed,2025-07-23 05:17:46
203,1Nation Construction,TOPPENISH,WA,(509) 314-9675,1NATIC*832JM,,Handyman,https://yakama.com/about/,0.70,completed,2025-07-23 05:19:28
208,1ST AIR MECHANICAL INC,MEAD,WA,(509) 468-1964,1STAIAM950J2,,HVAC,https://1st.net,0.70,completed,2025-07-23 05:26:47
220,1ST CHOICE AUTO & RSDNTL GLSS,FERNDALE,WA,(360) 935-1540,1STCHCA752LB,,Windows & Doors,https://1st.net,0.70,completed,2025-07-23 05:27:23
221,1ST CHOICE BOBCAT SERVICE,COLBERT,WA,(509) 496-3831,1STCHCB912CC,,Handyman,https://1st.net,0.70,completed,2025-07-23 05:27:30
224,1ST CHOICE CONSTRUCTION,SUNNYSIDE,WA,(509) 949-1194,1STCHC*045QA,,Handyman,https://www.yakimafed.com/,0.70,completed,2025-07-23 05:27:41
232,1st Choice Home Const Co,Lake Stevens,WA,(425) 293-5267,1STCHCH889BZ,True,Handyman,https://1st.net,0.70,completed,2025-07-23 05:28:08
268,1st Group Contracting LLC,OTIS ORCHARDS,WA,(509) 590-4253,1STGRGC838RO,,Handyman,https://centerplacespokanevalley.com/Archive/ViewFile/Item/143,0.70,completed,2025-07-23 18:13:25
278,1ST RATE CONST & DRN WZD INC,PUYALLUP,WA,(253) 347-7015,1STRARC829DL,,Handyman,,0.70,completed,2025-07-23 18:16:56
294,2 BEARS DEVELOPME & CONST LLC,VANCOUVER,WA,(360) 787-3465,2BEARBD754D5,,Handyman,,0.70,completed,2025-07-23 18:17:29
321,2 GENERATIONS CONSTRUCTION LLC,Kennewick,WA,(509) 302-0274,2GENEGC797QT,,Handyman,,0.70,completed,2025-07-23 18:18:27
319,2 G CONSTRUCTION,WALLA WALLA,WA,(509) 524-3404,2GCONGC858OH,,Handyman,,0.70,completed,2025-07-23 18:18:35
322,2 GRADE LLC,PORT ANGELES,WA,(360) 461-3992,2GRADGL923JH,,Handyman,,0.70,completed,2025-07-23 18:18:48
332,2 Monkeys Enterprises,SILVERDALE,WA,(360) 277-7758,2MONKME833KS,,Handyman,,0.70,completed,2025-07-23 18:19:03
334,2 OLD DOGS MILLWRK & CBNT INST,RENTON,WA,(425) 362-8594,2OLDDOD828LM,,Handyman,,0.70,completed,2025-07-23 18:19:41
348,2 SOUND CONSTRUCTION INC,VANCOUVER,WA,(503) 201-0216,2SOUNSC798QW,,Handyman,https://wsdot.wa.gov/construction-planning/search-projects/sr-509-completion-project,0.70,completed,2025-07-23 18:21:01
349,2 THE POINT,BURIEN,WA,(206) 861-4380,2POINP*828DK,,Handyman,,0.70,completed,2025-07-23 18:21:12
351,2 THE T EXTERIOR LLC,KENT,WA,(206) 504-0518,2TEXTTE752JC,,Handyman,,0.70,completed,2025-07-23 18:21:37
362,2001-WLD BRAES PARK LLC,KIRKLAND,WA,(425) 576-9390,2001WBP781CA,,Handyman,,0.70,completed,2025-07-23 18:22:21
364,2003-WLD BRUNTSFIELD LLC,KIRKLAND,WA,(425) 576-9390,2003WBL772KH,,Handyman,,0.70,completed,2025-07-23 18:22:58
374,206 CONSTRUCTION LLC,FEDERAL WAY,WA,(206) 372-3691,206COCL767JQ,,Handyman,https://www.lni.wa.gov/licensing-permits/other-licenses-permits/asbestos-certification,0.70,completed,2025-07-23 18:23:44
378,206 FIX,SEATTLE,WA,(206) 372-2762,206FIF*911R1,,Handyman,https://www.seattle.gov/customer-service-bureau/contact-us,0.70,completed,2025-07-23 18:24:09
394,212-WLD ABERDOUR LLC,KIRKLAND,WA,(425) 576-9390,212WLAL778KH,,Handyman,,0.70,completed,2025-07-23 18:26:40
398,21ST CENTURY CONSTRUCTION LLC,CHEWELAH,WA,(509) 934-8404,21STCCC841P7,,Handyman,,0.70,completed,2025-07-23 18:27:56
408,237 SPLICING,PUYALLUP,WA,(253) 278-0139,237SPS*757L3,,Handyman,,0.70,completed,2025-07-23 18:28:57
28,1 EUROSTYLE CORPORATION,VANCOUVER,WA,(971) 202-3331,1EUROEC864MG,,Handyman,https://euro.style/,0.60,completed,2025-07-23 03:16:24
194,1977 CONSTRUCTION,Edmonds,WA,(425) 458-8220,1977CC*825P6,,Handyman,https://myedmondsnews.com/2020/08/looking-back-a-building-fire-in-summer-1977-and-some-other-edmonds-history/,0.60,completed,2025-07-23 05:10:36
377,206 FENCING LLC,RENTON,WA,(206) 518-7384,206FEFL792OS,True,Fencing,https://inline-fence.com/residential-commercial-fences-in-renton-wa/,0.60,completed,2025-07-23 18:59:48
20,@DAM,TACOMA,WA,(253) 222-4938,DAM****811O7,,Handyman,,0.50,completed,2025-07-23 03:15:59
22,04 CONSTRUCTION LLC,BEND,OR,(541) 410-2249,04CONCL862CR,,Concrete,,0.50,completed,2025-07-23 03:16:13
27,1 Epic Installation LLC,TUKWILA,WA,(206) 423-9071,1EPICEI852J1,,Handyman,,0.50,completed,2025-07-23 03:16:35
35,1 OREGON PACIFIC CONTRACTORS,TOLEDO,OR,(541) 270-4834,1OREGOP801OH,,General Contractor,,0.50,completed,2025-07-23 03:16:54
60,1-Nation Construction LLC,TOPPENISH,WA,(509) 314-9675,1NATICL821MF,,Handyman,,0.50,completed,2025-07-23 03:18:17
91,1111 CONSTRUCTION INC,BEAVERTON,OR,(971) 713-0462,1111CI*756DO,,General Contractor,,0.50,completed,2025-07-23 03:19:49
99,11347 20TH AVE NE LLC,EVERETT,WA,(425) 212-2210,113472A834N1,,Handyman,,0.50,completed,2025-07-23 03:20:24
111,12 SANCHEZ CONSTRUCTION LLC,BURIEN,WA,(206) 370-2016,12SANSC772RE,,Handyman,,0.50,completed,2025-07-23 03:20:56
138,1303-WLD DUVALL VILLAGE LLC,KIRKLAND,WA,(425) 576-9390,1303WDV812KN,,,https://washingtonobserver.substack.com/p/gambling-revenge-play-goes-sideways,0.50,completed,2025-07-23 04:55:07
141,132R LLC,KENT,WA,(253) 680-9064,132RLL*795R1,,Handyman,,0.50,completed,2025-07-23 04:55:49
164,168 REMODELING LLC,KENT,WA,(206) 880-6646,168RERL778KJ,,Handyman,https://kingcounty.gov/en/dept/metro/routes-and-service/schedules-and-maps/168,0.50,completed,2025-07-23 04:57:08
209,1ST AMERICAN ALLIED IND LLC,TUMWATER,WA,(206) 474-9797,1STAMAA830KS,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:26:49
211,1ST AMERICAN CONSTRUCTION LLC,PASCO,WA,(509) 521-9632,1STAMAC853PW,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:26:58
214,1ST AVENUE NW INC,BOTHELL,WA,(425) 770-1295,1STAVAN787B8,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:27:05
222,1ST CHOICE BUILDERS LLC,OLYMPIA,WA,(360) 888-6389,1STCHCB765K2,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:27:32
223,1ST CHOICE BUILDING SOLS LLC,EATONVILLE,WA,(253) 381-9312,1STCHCB777B3,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:27:37
226,1ST CHOICE CUSTM DSGN CNST INC,KIRKLAND,WA,(206) 310-5336,1STCHCC951NT,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:27:45
