id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at
2095,A MILLER CONTRACTOR LLC,MILLEMC766N1,CC,CONSTRUCTION CONTRACTOR,3802 S 303RD CT,,AUBURN,WA,98001,(206) 446-8992,2024-08-21,2026-08-21,L,Limited Liability Company,01,GENERAL,,,605572863,"MILLER, ANDREW PERRY",A,ACTIVE,,True,General Contractor,False,https://www.amillercontractorllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:17,False,,pending_review,,
2099,A N A  Construction LLC,NCONSN*760O7,CC,CONSTRUCTION CONTRACTOR,7744 TRAILS END DR SE,,TUMWATER,WA,98501,(360) 999-0515,2024-09-27,2026-09-27,L,Limited Liability Company,01,GENERAL,,,605551924,"CREAMER, JEANNETTE DANIEL",A,ACTIVE,,True,General Contractor,False,https://www.anaconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:19,False,,pending_review,,
2106,A NAM YANG CONSTRUCTION LLC,ANAMYCL992B5,CC,CONSTRUCTION CONTRACTOR,956 Field Ave NE,,RENTON,WA,98059,(206) 306-6440,2001-02-15,2021-09-18,L,Limited Liability Company,01,GENERAL,,,602063827,"LEE, JONG BAE",E,EXPIRED,2020-09-10,True,General Contractor,False,https://www.anamyangconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:20,False,,pending_review,,
2120,A O A CONSTRUCTION LLC,OCONSOC835PD,CC,CONSTRUCTION CONTRACTOR,4015 170TH ST SW,,LYNNWOOD,WA,98037,(206) 765-9598,2017-10-04,2025-09-21,L,Limited Liability Company,01,GENERAL,,,604084256,"BABAYAN, ARSEN",A,ACTIVE,,True,General Contractor,False,https://www.aoaconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:25,False,,pending_review,,
2122,A O P PAINTING,AOPPA**019JA,CC,CONSTRUCTION CONTRACTOR,1153 OLIVE ST,,WALLA WALLA,WA,99362,(509) 386-2289,1999-04-01,2027-02-17,I,Individual,CB,PAINTING/WALLCOVERING,,,601941673,"PANTALEON, ALBERTO OSORIO",A,ACTIVE,,True,Painting,False,https://www.aoppainting.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:26,False,,pending_review,,
2128,A P E PAINTING INC,APEPAI*011QQ,CC,CONSTRUCTION CONTRACTOR,PO BOX 265,,BATTLE GROUND,WA,98604,(360) 263-7699,2000-01-24,2026-09-30,C,Corporation,01,GENERAL,,,601985140,"CAVAGNA, GUIDO VINCENTE",A,ACTIVE,,True,Painting,False,https://www.apepaintinginc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:28,False,,pending_review,,
2135,A P L CONSTRUCTION,PLCONLC934NZ,CC,CONSTRUCTION CONTRACTOR,524 sw 352nd st,,FEDERAL WAY,WA,98023,(206) 372-2130,2007-08-09,2019-07-30,I,Individual,RE,"Tile, Ceramic, Mosaic, Natural and MFG Stone",,,602726919,"PROKHOR, ANDREY LEONIDOVICH",R,RE-LICENSED,,True,General Contractor,False,https://www.aplconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:29,False,,pending_review,,
2136,A P R CONSTRUCTION INC,PRCONRC948CF,CC,CONSTRUCTION CONTRACTOR,181 WINTER RD,,PORT ANGELES,WA,98362,(360) 457-6761,2006-02-06,2024-02-13,C,Corporation,01,GENERAL,,,602550178,"RICHARDSON, ALAN P",E,EXPIRED,,True,General Contractor,False,https://www.aprconstructioninc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:29,False,,pending_review,,
2137,A P S ELECTRICAL CONT INC,APSELCI981JN,EC,ELECTRICAL CONTRACTOR,546 BENSON RD,,PORT ANGELES,WA,98363,(360) 452-6753,2002-04-15,2026-04-15,C,Corporation,01,GENERAL,,,602189522,"Meek, Brian T",A,ACTIVE,,True,Electrical,False,https://www.apselectricalcontinc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:31,False,,pending_review,,
2138,A P WATSON CONSTRUCTION LLC,PWATSWC947O6,CC,CONSTRUCTION CONTRACTOR,307 N. Maple,,COLVILLE,WA,99114,(509) 675-2438,2006-09-26,2018-09-26,L,Limited Liability Company,01,GENERAL,,,602635783,"WATSON, AARON PAUL",E,EXPIRED,2017-06-22,True,General Contractor,False,https://www.apwatsonconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:31,False,,pending_review,,
2143,A PAINTING CO,PAINTPC792DE,CC,CONSTRUCTION CONTRACTOR,11818 SE 172ND LN APT M102,,RENTON,WA,98058,(559) 668-3610,2021-03-09,2023-03-09,I,Individual,01,GENERAL,,,604331379,"ARGUELLO RUIZ, GILBERTO",R,RE-LICENSED,2022-03-30,True,Painting,False,https://www.apaintingco.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:32,False,,pending_review,,
2148,A PERFECT CUT CONSTRUCTION LLC,APERFCC885RQ,CC,CONSTRUCTION CONTRACTOR,9215 S 220TH PL,,KENT,WA,98031,(253) 405-9771,2012-12-18,2027-03-24,L,Limited Liability Company,01,GENERAL,,,603259824,"CRUZ GARCIA, BERNARDO",A,ACTIVE,,True,General Contractor,False,https://www.aperfectcutconstruct.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:34,False,,pending_review,,
2156,A Pinnacle Plumbing,PINNAPP845DU,CC,CONSTRUCTION CONTRACTOR,1417 E. Joseph,,SPOKANE,WA,99208,(509) 990-9706,2016-03-31,2022-03-31,L,Limited Liability Company,01,GENERAL,,,603603668,"Ross, Christopher A.",E,EXPIRED,,True,Plumbing,False,https://www.apinnacleplumbing.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:35,False,,pending_review,,
2157,A PLACE FLOORING,PLACEPF803PW,CC,CONSTRUCTION CONTRACTOR,6420 W UMATILLA AVE,,KENNEWICK,WA,99336,(520) 837-9799,2020-10-16,2026-10-16,I,Individual,01,GENERAL,,,604665206,"PLACE, ADAM RITCHIE",A,ACTIVE,,True,Flooring,False,https://www.aplaceflooring.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:37,False,,pending_review,,
2158,A PLEASANT HANDYMAN SERVICE,PLEASPH782RZ,CC,CONSTRUCTION CONTRACTOR,221 SE COWLITZ ROAD,,WINLOCK,WA,98596,(360) 206-7611,2022-12-09,2026-12-09,I,Individual,HM,HANDYMAN,,,604960961,"GOMEZ, EVARISTO DANIEL",A,ACTIVE,,True,Handyman,False,https://www.apleasanthandymanser.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:37,False,,pending_review,,
2160,A PLUMBING DOCTOR LLC,PLUMBPD833OE,CC,CONSTRUCTION CONTRACTOR,128 STAMPER RD,,ELMA,WA,98541,(253) 778-0286,2017-09-05,2019-09-05,L,Limited Liability Company,01,GENERAL,,,603618152,"SCANAPICO, MATTHEW SCOTT",O,OUT OF BUSINESS,2018-04-12,True,Plumbing,False,https://www.aplumbingdoctorllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:37,False,,pending_review,,
2165,A PLUS CONSTRUCTION,PLUSCPC831OE,CC,CONSTRUCTION CONTRACTOR,7911 NE 61ST CIRCLE,,VANCOUVER,WA,98662,(360) 660-4434,2017-09-05,2019-09-05,I,Individual,BI,CONCRETE,,,604167407,"FATAI, TONE",E,EXPIRED,2017-10-30,True,General Contractor,False,https://www.aplusconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:38,False,,pending_review,,
2164,A PLUS CONSTRUCTION,PLUSCPC816JR,CC,CONSTRUCTION CONTRACTOR,12433 ADMIRALTY WAY P408,,EVERETT,WA,98204,(907) 521-7106,2019-04-19,2021-04-19,I,Individual,01,GENERAL,,,604442665,"PAVLUS, VLADISLAV VASILYEVICH",E,EXPIRED,2020-08-27,True,General Contractor,False,https://www.aplusconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:38,False,,pending_review,,
2168,A PLUS CONSTRUCTION LLC,PLUSCPC911JT,CC,CONSTRUCTION CONTRACTOR,310 Wendt Rd,,YAKIMA,WA,98901,(509) 424-3794,2009-04-30,2027-04-30,L,Limited Liability Company,01,GENERAL,,,602915588,"MONTEMAYOR, RENE",A,ACTIVE,,True,General Contractor,False,https://www.aplusconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:40,False,,pending_review,,
2174,A PLUS FLOORING,PLUSFPF816N7,CC,CONSTRUCTION CONTRACTOR,720 West Cora Apt C56,,SPOKANE,WA,99205,(509) 319-8332,2019-08-27,2021-08-27,I,Individual,SK,Floor Covering and Counter Tops,,,604490407,"Anderson, David Matthew",E,EXPIRED,,True,Flooring,False,https://www.aplusflooring.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:41,False,,pending_review,,
2186,A PLUS PLUS CONSTRUCTION LLC,PLUSPPP856CR,CC,CONSTRUCTION CONTRACTOR,PO BOX 417,,AURORA,OR,97002,(503) 421-6779,2015-02-24,2019-05-15,L,Limited Liability Company,01,GENERAL,,,603477530,"VELAZQUEZ, JEZIEL",E,EXPIRED,2017-08-01,True,General Contractor,False,https://www.aplusplusconstructio.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:44,False,,pending_review,,
2206,A R & B ROOFING LLC,RBROORB827JE,CC,CONSTRUCTION CONTRACTOR,9332 NE 81ST ST,,VANCOUVER,WA,98662,(360) 947-9554,2018-04-05,2020-04-05,L,Limited Liability Company,01,GENERAL,,,604150522,"SOREGUE, YESENIA",R,RE-LICENSED,,True,Roofing,False,https://www.arandbroofingllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:50,False,,pending_review,,
2205,A R & B ROOFING INC,RBROORB812JJ,CC,CONSTRUCTION CONTRACTOR,20919 NE 159th St,,BRUSH PRAIRIE,WA,98606,(360) 947-9554,2019-04-11,2025-04-24,C,Corporation,01,GENERAL,,,604150522,"SOREQUE EQUIHUA, YESENIA",E,EXPIRED,,True,Roofing,False,https://www.arandbroofinginc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:50,False,,pending_review,,
2214,A R JORGENSEN CONSTRUCTION,ARJORC*110MJ,CC,CONSTRUCTION CONTRACTOR,2838 26TH AVE NE,,OLYMPIA,WA,98506,(360) 943-2842,1989-07-11,2025-12-05,I,Individual,SB,"Cabinets, Millwork and Finish Carpentry",,,601189724,"JORGENSEN, MATTHEW ROY",S,SUSPENDED,2024-07-26,True,General Contractor,False,https://www.arjorgensenconstruct.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:53,False,,pending_review,,
2216,A R LANDSCAPE & CONSTRUCTION,ARLANLC837O5,CC,CONSTRUCTION CONTRACTOR,309 School St SE #2,,LACEY,WA,98503,(530) 923-3210,2017-09-25,2019-09-25,I,Individual,01,GENERAL,,,601635061,"Leimkuehler, Ray Charles",E,EXPIRED,2018-09-15,True,General Contractor,False,https://www.arlandscapeandconstr.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:53,False,,pending_review,,
2223,A R Painting,RPAINRP841LZ,CC,CONSTRUCTION CONTRACTOR,4315 S. Cheatham Rd Trlr 45,,Spokane,WA,99224,(509) 216-8887,2016-06-09,2026-02-08,I,Individual,CB,PAINTING/WALLCOVERING,,,604008916,"Reyez-Juarez, Adrian",S,SUSPENDED,2025-02-05,True,Painting,False,https://www.arpainting.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:56,False,,pending_review,,
2228,A REAL HANDYMAN LLC,REALHRH826B5,CC,CONSTRUCTION CONTRACTOR,1818 W FRANCIS AVE,#189,SPOKANE,WA,99205,(509) 928-3780,2018-01-25,2024-01-25,L,Limited Liability Company,01,GENERAL,,,604213610,"MAYERS, CORY PAUL",E,EXPIRED,2024-01-24,True,Handyman,False,https://www.arealhandymanllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:54:58,False,,pending_review,,
2233,A Rightway Painting LLC,RIGHTRP892OL,CC,CONSTRUCTION CONTRACTOR,1123 Wright Rd Se,,TENINO,WA,98589,(360) 464-8591,2011-09-13,2025-12-18,L,Limited Liability Company,CB,PAINTING/WALLCOVERING,,,603141719,"Slinkard, Christian Andrew",A,ACTIVE,,True,Painting,False,https://www.arightwaypaintingllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:00,False,,pending_review,,
2234,A RIVER CITY PLUMBING SERV LLC,RIVERRC782JR,PC,PLUMBING CONTRACTOR,9720 E SHANNON AVE,,SPOKANE,WA,99206,(509) 954-6567,2022-04-19,2026-04-19,L,Limited Liability Company,01,JOURNEY LEVEL,,,603012537,"PALMEN, DANIEL DAVID",S,SUSPENDED,2024-10-23,True,Plumbing,False,https://www.arivercityplumbingse.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:00,False,,pending_review,,
2243,A RUIZ CONSTRUCTION,RUIZCRC890PD,CC,CONSTRUCTION CONTRACTOR,116 E 7TH AVENUE,,KENNEWICK,WA,99336,(509) 830-5888,2011-10-04,2019-10-04,I,Individual,01,GENERAL,,,602424841,"RUIZ, ANDY",R,RE-LICENSED,,True,General Contractor,False,https://www.aruizconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:03,False,,pending_review,,
2246,A S C CONTRACTOR,ASCCO**036K9,CC,CONSTRUCTION CONTRACTOR,6203 s 118 th pl,6203 s 118th pl,Seattle,WA,98178,(425) 652-5826,1997-05-29,2025-05-28,I,Individual,01,GENERAL,,,600620382,"SHARMA, KAMAL P",E,EXPIRED,2024-02-21,True,General Contractor,False,https://www.asccontractor.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:03,False,,pending_review,,
2245,A RUTTAN CONSTRUCTION INC,ARUTTCI812BN,CC,CONSTRUCTION CONTRACTOR,11206 E LAKE JOY DR NE,,CARNATION,WA,98014,(206) 390-8245,2019-01-15,2027-01-20,C,Corporation,01,GENERAL,,,604388312,"RUTTAN, ANDREW",A,ACTIVE,,True,General Contractor,False,https://www.aruttanconstructioni.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:03,False,,pending_review,,
2247,A S CONSTRUCTION & RMDLNG LLC,ASCONRL792JO,CC,CONSTRUCTION CONTRACTOR,29106 164TH AVE SE,,KENT,WA,98042,(425) 393-7011,2021-04-26,2026-03-28,L,Limited Liability Company,01,GENERAL,,,604625154,"SHEREMET, ALEKSANDR S",A,ACTIVE,,True,General Contractor,False,https://www.asconstructionandrmd.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:04,False,,pending_review,,
2248,A S CONSTRUCTION LLC,ASCONCL770NM,CC,CONSTRUCTION CONTRACTOR,8403 8TH PL SE,,EVERETT,WA,98208,(425) 297-3711,2023-08-14,2027-08-14,L,Limited Liability Company,BZ,MASONRY,,,605276108,"SHNYT, ANDRII",A,ACTIVE,,True,General Contractor,False,https://www.asconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:04,False,,pending_review,,
2249,A S CONTRACTORS,SCONTSC845Q3,CC,CONSTRUCTION CONTRACTOR,722 N 32ND AVE,,YAKIMA,WA,98902,(509) 930-7994,2016-12-04,2027-01-16,P,Partnership,01,GENERAL,,,601917242,"SERRANO, OSCAR ALDACO",A,ACTIVE,,True,General Contractor,False,https://www.ascontractors.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:04,False,,pending_review,,
2261,A SAV CONSTRUCTION LLC,SAVCOSC793PH,CC,CONSTRUCTION CONTRACTOR,4990 SOUTHPASS RD,,SUMAS,WA,98295,(360) 966-1957,2021-10-12,2023-10-12,L,Limited Liability Company,01,GENERAL,,,604813026,"WHETTER, CHASE S",E,EXPIRED,,True,General Contractor,False,https://www.asavconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:07,False,,pending_review,,
2257,A S Remodeling LLC,ASREMRL852DD,CC,CONSTRUCTION CONTRACTOR,3011 Cowgill Ave,,BELLINGHAM,WA,98225,(360) 739-3575,2015-03-04,2027-03-04,L,Limited Liability Company,01,GENERAL,,,603481203,"Szasz, Sharon Mae",A,ACTIVE,,True,General Contractor,False,https://www.asremodelingllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:07,False,,pending_review,,
2270,A SMITH CONSTRUCTION LLC,ASMITCL827DF,CC,CONSTRUCTION CONTRACTOR,613 Bryden Ave Ste C #182,,LEWISTON,ID,83501,(208) 305-5963,2018-03-06,2020-03-06,L,Limited Liability Company,01,GENERAL,,,604225949,"Smith, Adam Michael",E,EXPIRED,2019-10-08,True,General Contractor,False,https://www.asmithconstructionll.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:10,False,,pending_review,,
2273,A SOUND HANDYMAN LLC,SOUNDSH820CM,CC,CONSTRUCTION CONTRACTOR,29332 STATE ROUTE 20,,OAK HARBOR,WA,98277,(360) 672-8900,2018-02-14,2020-02-14,L,Limited Liability Company,01,GENERAL,,,604209608,"STEWART, MARK GERARD",E,EXPIRED,2020-02-07,True,Handyman,False,https://www.asoundhandymanllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:12,False,,pending_review,,
2280,A STANDARD CONSTRUCTION LLC,ASTANCL810DN,CC,CONSTRUCTION CONTRACTOR,17423 100TH AVE SW,,VASHON,WA,98070,(206) 304-8152,2019-03-15,2021-03-15,L,Limited Liability Company,01,GENERAL,,,604400251,"SHERMAN, ROGER GRANT",E,EXPIRED,2020-03-07,True,General Contractor,False,https://www.astandardconstructio.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:13,False,,pending_review,,
2282,A STAR CONTRACTORS,STARCSC762B6,CC,CONSTRUCTION CONTRACTOR,204 2ND ST SW UNIT 813,,PUYALLUP,WA,98371,(253) 202-2593,2024-01-26,2026-01-26,I,Individual,01,GENERAL,,,605380589,"STARKS, AREALIUS RASHAD",S,SUSPENDED,2024-08-02,True,General Contractor,False,https://www.astarcontractors.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:15,False,,pending_review,,
2284,A STEP ABOVE CONSTRUCTION,ASTEPAC811M6,CC,CONSTRUCTION CONTRACTOR,421 Spencer Rd,,TOLEDO,WA,98591,(360) 270-2980,2019-07-26,2021-07-26,P,Partnership,01,GENERAL,,,604465195,"Sellards, Wayne Allen",E,EXPIRED,2021-07-11,True,General Contractor,False,https://www.astepaboveconstructi.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:15,False,,pending_review,,
2288,A STROKE ABOVE PAINTING LLC,STROKSA903QA,CC,CONSTRUCTION CONTRACTOR,1824 89th Drive SE,,LAKE STEVENS,WA,98258,(206) 818-4891,2010-11-01,2026-11-02,L,Limited Liability Company,01,GENERAL,,,602270127,"BARICH, PHILLIP BARTO",A,ACTIVE,,True,Painting,False,https://www.astrokeabovepainting.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:16,False,,pending_review,,
2292,A T A GENERAL CONSTRUCTION LLC,ATAGECL775D2,CC,CONSTRUCTION CONTRACTOR,11020 SE KENT KANGLEY RD,APT FF 108,KENT,WA,98030,(206) 319-2634,2023-03-22,2025-03-22,L,Limited Liability Company,01,GENERAL,,,605135627,"AVILA ALVARENGA, MIGUEL A",O,OUT OF BUSINESS,,True,General Contractor,False,https://www.atageneralconstructi.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:18,False,,pending_review,,
2294,A T CONSTRUCTION,ATCON**037RC,CC,CONSTRUCTION CONTRACTOR,P O BOX 10770,,SPOKANE,WA,99209,(509) 993-8365,1997-12-03,2021-02-14,I,Individual,01,GENERAL,,,601835656,"TURCOTTE, ALAIN",E,EXPIRED,2020-03-24,True,General Contractor,False,https://www.atconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:18,False,,pending_review,,
2298,A T H PLUMBING INC,THPLUTH756B2,PC,PLUMBING CONTRACTOR,13824 110TH ST NW,,GIG HARBOR,WA,98329,(253) 432-2961,2025-02-12,2027-02-12,C,Corporation,01,JOURNEY LEVEL,,,605640754,"HOOD, ASHLEY DANIELLE",A,ACTIVE,,True,Plumbing,False,https://www.athplumbinginc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:19,False,,pending_review,,
2300,A T P CONSTRUCTION LLC,TPCONCL770OH,CC,CONSTRUCTION CONTRACTOR,PO BOX 2221,,WALLA WALLA,WA,99362,(509) 301-4749,2023-09-08,2025-09-08,L,Limited Liability Company,01,GENERAL,,,605320217,"WILLIAMS, RYAN DOUGLAS",A,ACTIVE,,True,General Contractor,False,https://www.atpconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:19,False,,pending_review,,
2297,A T Flooring,FLOORF*871QK,CC,CONSTRUCTION CONTRACTOR,18735 SE 258TH PL,,COVINGTON,WA,98042,(253) 334-1578,2013-11-12,2019-11-30,I,Individual,SK,Floor Covering and Counter Tops,,,602957225,"Tsvyan, Andrey Mikhail",R,RE-LICENSED,,True,Flooring,False,https://www.atflooring.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:19,False,,pending_review,,
2326,A TO Z CONSTRUCTION LLC,ZCONSZC843MK,CC,CONSTRUCTION CONTRACTOR,425 S 156TH ST,APT #205 A,BURIEN,WA,98148,(206) 423-7649,2016-07-12,2018-07-12,L,Limited Liability Company,SL,Framing and Rough Carpentry,,,603618280,"RODRIGUEZ DOMINGUEZ, HELADIO",R,RE-LICENSED,,True,General Contractor,False,https://www.atozconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:27,False,,pending_review,,
2327,A TO Z CONSTRUCTION PRO LLC,ZCONSZC825CA,CC,CONSTRUCTION CONTRACTOR,4525 164TH ST SW APT #CC201,,LYNNWOOD,WA,98087,(425) 931-0015,2018-02-01,2020-02-01,L,Limited Liability Company,01,GENERAL,,,604215471,"PANICO, DUMITRU",E,EXPIRED,2019-02-01,True,General Contractor,False,https://www.atozconstructionprol.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:28,False,,pending_review,,
2332,A TO Z CUSTOM PAINTING INC,ZCUSTZC914KA,CC,CONSTRUCTION CONTRACTOR,9613 NE 26th Pl,,Vancouver,WA,98665,(360) 521-0438,2009-05-01,2027-05-01,C,Corporation,01,GENERAL,,,602909965,"ZABARENKO, ANATOLIY V",A,ACTIVE,,True,Painting,False,https://www.atozcustompaintingin.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:30,False,,pending_review,,
2333,A TO Z CUSTOM REMODELING LLC,ZCUSTZC822MT,CC,CONSTRUCTION CONTRACTOR,37102 6th  Ave SW,,FEDERAL WAY,WA,98023,(206) 856-8688,2018-07-30,2027-03-31,L,Limited Liability Company,01,GENERAL,,,604291595,"Surinov, Aleksandr V",A,ACTIVE,,True,General Contractor,False,https://www.atozcustomremodeling.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:30,False,,pending_review,,
2337,A TO Z HANDYMAN,ZHANDZH830C8,CC,CONSTRUCTION CONTRACTOR,1267 WOODGATE AVE APT #2,,MARYSVILLE,WA,98270,(360) 572-9907,2017-02-28,2019-02-28,I,Individual,HM,HANDYMAN,,,604080605,"GURROLA, LEONARDO FELIX",E,EXPIRED,2018-01-26,True,Handyman,False,https://www.atozhandyman.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:31,False,,pending_review,,
2340,A TO Z HOME REMODELING LLC,ATOZHHR764RS,CC,CONSTRUCTION CONTRACTOR,1204 N 10TH PL,APT 2446,RENTON,WA,98057,(206) 915-8071,2024-12-10,2026-12-10,L,Limited Liability Company,01,GENERAL,,,605631382,"SHEFFER, AVISHAY",A,ACTIVE,,True,General Contractor,False,https://www.atozhomeremodelingll.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:31,False,,pending_review,,
2349,A TO Z REMODELING INC,ZREMOZR826CH,CC,CONSTRUCTION CONTRACTOR,16804 NE 102ND AVE,,BATTLE GROUND,WA,98604,(360) 921-4653,2018-02-08,2022-02-08,C,Corporation,01,GENERAL,,,604221175,"POTTS, CHAD JAMISON",E,EXPIRED,2020-11-20,True,General Contractor,False,https://www.atozremodelinginc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:34,False,,pending_review,,
2352,A TO Z ROOFING LLC,ATOZRZR768D9,CC,CONSTRUCTION CONTRACTOR,250 LINDERMAN RD,,MABTON,WA,98935,(509) 439-0878,2024-03-29,2026-03-29,L,Limited Liability Company,01,GENERAL,,,605461026,"RODRIGUEZ BANUELOS, JESUS",S,SUSPENDED,2025-03-21,True,Roofing,False,https://www.atozroofingllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:36,False,,pending_review,,
2367,A TOUCH ABOVE PAINTING,TOUCHTA811MH,CC,CONSTRUCTION CONTRACTOR,14418 KELLOGG LK RD,,STARTUP,WA,98293,(425) 238-8668,2019-07-08,2026-04-14,I,Individual,CB,PAINTING/WALLCOVERING,,,604483601,"REYNOLDS, VERA BERNICE",S,SUSPENDED,2025-07-08,True,Painting,False,https://www.atouchabovepainting.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:40,False,,pending_review,,
2376,A V E STUCCO CONSTRUCTION LLC,VESTUSC783NC,CC,CONSTRUCTION CONTRACTOR,595 E OTHELLO,,OTHELLO,WA,99344,(509) 707-2103,2022-08-03,2026-08-12,L,Limited Liability Company,01,GENERAL,,,604785276,"VEGA ESPINOZA, ANSELMO",A,ACTIVE,,True,General Contractor,False,https://www.avestuccoconstructio.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.00,completed,2025-08-01 20:55:42,False,,pending_review,,
